artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Manu Chao,Minha Galera,,,,,,,
Love,Old Man,,,,,,,
The Teenagers,We Are The Teenagers,,,,,,,
Wilco,Someone Else'S Song,,,,,,,
Trentemøller,Snowflake,,,,,,,
Sufjan Stevens,Demetrius,,,,,,,
Blue Foundation,02.17 Am,,,,,,,
Wilco,Someday Soon,,,,,,,
Thursday,Steps Ascending,,,,,,,
Christina Aguilera,Falsas Esperanzas,,,,,,,
Peaches,Do Ya,,,,,,,
Peaches,Cum Undun,,,,,,,
Peaches,Talk To Me,,,,,,,
Pearl Jam,Blood,,,,,,,
Emperor,Cosmic Keys To My Creations And Times,,,,,,,
Hot Club De Paris,Shipwreck,,,,,,,
The Flaming Lips,Race For The Prize (Remix),,,,,,,
Emperor,The Loss And Curse Of Reverence,,,,,,,
Skinny Puppy,Death,,,,,,,
David Guetta,Love Don'T Let Me Go (House Remix),,,,,,,
Emma Bunton,Breathing,,,,,,,
David Guetta,You'Re Not Alone (Feat. Tara Mcdonald),,,,,,,
The Funky Lowlives,Time To Let You Go,,,,,,,
I Love You But I'Ve Chosen Darkness,-,,,,,,,
Alkaline Trio,Mr. Chainsaw,,,,,,,
Pelican,Far From Fields,,,,,,,
The Funky Lowlives,Sail Into The Sun,,,,,,,
Håkan Hellström,En Midsommarnattsdröm,,,,,,,
Alkaline Trio,We'Ve Had Enough,,,,,,,
Alkaline Trio,Take Lots With Alcohol,,,,,,,
The Game,My Life (Feat. Lil' Wayne),,,,,,,
Benjamin Diamond,Let'S Get High (Alan Braxe Remix),,,,,,,
Peeping Tom,How U Feelin? (Feat. Doseone),,,,,,,
Pedro The Lion,Big Trucks,,,,,,,
Peeping Tom,Kill The Dj (Feat. Massive Attack),,,,,,,
Days Of The New,Solitude,,,,,,,
Peeping Tom,Getaway (Feat. Kool Keith),,,,,,,
Emilíana Torrini,Fingertips,,,,,,,
David Draiman,Forsaken,,,,,,,
Tori Amos,Code Red,,,,,,,
The Fiery Furnaces,Evergreen,,,,,,,
David Gilmour,Then I Close My Eyes,,,,,,,
Paul Mccartney & Wings,Jet,,,,,,,
Why?,Fall Saddles,0.6,0.4,0.6,0.6,0.4,0.8,0.6
Alif Tree,Belle,,,,,,,
Iio,At The End,,,,,,,
Windir,Todeswalzer,,,,,,,
Iced Earth,Wolf,,,,,,,
Christina Aguilera,I Got Trouble,,,,,,,
Christina Aguilera,On Our Way,,,,,,,
Phosphorescent,I Am A Full Grown Man (I Will Lay In The Grass All Day),,,,,,,
Hooverphonic,One,,,,,,,
The Fiery Furnaces,Worry Worry,,,,,,,
Slayer,Black Serenade,,,,,,,
Slayer,Cast Down,,,,,,,
Slayer,Darkness Of Christ,,,,,,,
Chicks On Speed,We Don'T Play Guitars,,,,,,,
Bad Religion,Against The Grain,,,,,,,
Windy & Carl,Lighthouse (Alt Version),,,,,,,
Thrice,Atlantic,,,,,,,
Ida Maria,I Like You So Much Better When You'Re Naked,,,,,,,
Emilie Autumn,How Strange,,,,,,,
Slagsmålsklubben,Erd Ist Froh,,,,,,,
Ultravox,The Thin Wall,,,,,,,
Children Of Bodom,The Nail,,,,,,,
The Get Up Kids,I'Ll Catch You,,,,,,,
Iamx,Think Of England,,,,,,,
Chicane,Low Sun,,,,,,,
Chemistry,Nothing (Takagi Masakatsu Remix),,,,,,,
Bertrand Burgalat,Ma Rencontre,,,,,,,
Dead Boys,I Need Lunch,,,,,,,
Immortal Technique,The 4Th Branch,,,,,,,
Chemistry,Your World,,,,,,,
Iliketrains,The Deception,0.4,0.6,0.4,0.6,0.4,0.2,0.6
Immortal Technique,Industrial Revolution,,,,,,,
Pink Floyd,Paintbox,,,,,,,
Immortal,One By One,,,,,,,
The 4-Skins,One Law For Them,,,,,,,
Pink Floyd,Signs Of Life,,,,,,,
Pink Martini,Aspettami,,,,,,,
Pink Martini,Lilly,,,,,,,
The Fall,New Face In Hell,,,,,,,
Ben Harper,Waiting For You,,,,,,,
Hilary Duff,Gypsy Woman,,,,,,,
Tori Amos,Programmable Soda,,,,,,,
Television Personalities,Jackanory Stories,,,,,,,
De-Phazz,Death By Chocolate,,,,,,,
Iggy Pop,Fall In Love With Me,,,,,,,
Idlewild,Too Long Awake,,,,,,,
Badly Drawn Boy,Camping Next To Water,,,,,,,
Pinback,Hurley,,,,,,,
Hocico,Spirals Of Time,,,,,,,
Chevelle,The Clincher,,,,,,,
Chevelle,An Evening With El Diablo,,,,,,,
Iggy Pop,Real Wild Child,,,,,,,
Armin Van Buuren,Going Wrong,,,,,,,
Slayer,Ghosts Of War,,,,,,,
Temple Of The Dog,Pushin Forward Back,,,,,,,
Temple Of The Dog,Say Hello 2 Heaven,0.8,1.0,0.4,0.6,0.8,0.2,0.4
De La Soul,Transmitting Live From Mars,,,,,,,
The Hold Steady,Magazines,,,,,,,
Pj Harvey & Thom Yorke,This Mess We'Re In,,,,,,,
Sleater-Kinney,Start Together,,,,,,,
Teitur,Rough Around The Edges,,,,,,,
Infected Mushroom,Dancing With Kadafi,,,,,,,
Indochine,Alice & June,,,,,,,
Infadels,Topboy,,,,,,,
Circle Takes The Square,Same Shade As Concrete,,,,,,,
The Hellacopters,Down On Freestreet,,,,,,,
Ben Harper,By My Side,0.6,0.8,0.6,0.8,0.2,0.4,0.4
The Faint,Sex Is Personal,,,,,,,
Circle Jerks,Beverly Hills,,,,,,,
Circle Takes The Square,In The Nervous Light,,,,,,,
Pixies,Velvety Instrumental Version,,,,,,,
Alva Noto + Ryuichi Sakamoto,Moon,,,,,,,
Whiskeytown,Drank Like A River,,,,,,,
Sleater-Kinney,#1 Must Have,,,,,,,
Chemistry,Move On,,,,,,,
The Haunted,No Compromise,,,,,,,
Circa Survive,The Difference Between Medicine And Poison Is In The Dose,,,,,,,
Circa Survive,Stop The Fuckin' Car,,,,,,,
Circa Survive,Living Together,,,,,,,
High Contrast,If We Ever,,,,,,,
Alice Russell,Someday,,,,,,,
The Faint,Take Me To The Hospital,,,,,,,
Immortal,Tyrants,,,,,,,
Iliketrains,Death Of An Idealist,,,,,,,
Cherry Ghost,People Help The People,,,,,,,
In Flames,Wayfaerer,,,,,,,
Hevein,Beg To Differ,,,,,,,
The Haunted,Sweet Relief,,,,,,,
Heróis Do Mar,Fado,,,,,,,
Whale,Hobo Humpin' Slobo Babe,,,,,,,
Clannad,World Of Difference,,,,,,,
Herman Düne,With A Tankful Of Gas,,,,,,,
Dead Can Dance,The Writing On My Father'S Hand,,,,,,,
Sleeping At Last,Quicksand,,,,,,,
Arovane,Pink Lilies,,,,,,,
Cky,Flesh Into Gear,0.4,0.6,0.2,0.4,0.8,0.2,0.6
Siouxsie And The Banshees,Playground Twist,,,,,,,
Siouxsie And The Banshees,Jigsaw Feeling,,,,,,,
Tiamat,Gaia,,,,,,,
Clannad,Theme From Harry'S Game,,,,,,,
The Engine Room,A Perfect Lie (Theme Song) (Gabriel & Dresden Remix),,,,,,,
Ben Folds Five,Missing The War,,,,,,,
The Horrors,Gil Sleeping,,,,,,,
The Human League,All I Ever Wanted,,,,,,,
Beth Orton,Sugar Boy,,,,,,,
Papa Roach,Blanket Of Fear,,,,,,,
Papa Roach,Done With You,,,,,,,
Papa Roach,Stop Looking,,,,,,,
The Holloways,Dancefloor,,,,,,,
Incubus,Pendulous Threads,,,,,,,
Placebo,Allergic,,,,,,,
Wisin Y Yandel,Pam Pam,,,,,,,
The Hush Sound,Sweet Tangerine,,,,,,,
Eluvium,Under The Water It Glowed,,,,,,,
Interference,Gold,,,,,,,
Wolf Parade,Bang Your Drum,,,,,,,
Pantera,Throes Of Rejection,,,,,,,
Wolf Parade,Language City,,,,,,,
Poison,Just What I Needed,,,,,,,
Poison,Let Me Go To The Show,,,,,,,
Poison,#1 Bad Boy,,,,,,,
Poison,Something To Believe In,,,,,,,
Poison,What I Like About You,,,,,,,
Tiamat,To Have And Have Not,,,,,,,
Beyoncé,Check On It,,,,,,,
The Jimi Hendrix Experience,Stone Free,,,,,,,
Sloan,Ana Lucia,,,,,,,
Ensiferum,Little Dreamer (Väinämöinen Part Ii),,,,,,,
Plumb,Cut (Bronleewe & Bose Mix),,,,,,,
Plumb,In My Arms (Bimbo Jones Radio Edit),,,,,,,
Her Space Holiday,Sleepy California,,,,,,,
The Early November,All We Ever Needed,,,,,,,
The Duke Spirit,X,,,,,,,
Isis,Holy Tears,,,,,,,
Poison,Blame It On You,,,,,,,
Isis,Maritime,,,,,,,
Cats On Fire,Born Again Christian,,,,,,,
Ugly Casanova,Smoke Like Ribbons,,,,,,,
Cats On Fire,If You Must Tell Him,,,,,,,
Iron Maiden,Back In The Village,,,,,,,
Planet Asia Ft. Ghostface,Coast 2 Coast,,,,,,,
Arovane,Ten Hours,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plain White T'S,Our Time Now,,,,,,,
The Jam,Pretty Green,,,,,,,
Woven Hand,Elktooth,,,,,,,
The Jacksons,Blame It On The Boogie,,,,,,,
Woven Hand,Down In Yon Forest,,,,,,,
The Jam,It'S Too Bad,,,,,,,
Elliott Smith,How To Take A Fall,,,,,,,
Ugly Casanova,Beesting,,,,,,,
Heaven 17,Crushed By The Wheels Of Industry,,,,,,,
James Morrison,Please Don'T Stop The Rain,,,,,,,
Alanis Morissette,Excuses,,,,,,,
Casiotone For The Painfully Alone,Holly Hobby (Version),,,,,,,
Slowdive,Morningrise,,,,,,,
Small Faces,Afterglow (Of Your Love),,,,,,,
Alanis Morissette,So Unsexy,,,,,,,
Cliff Martinez,Can I Sit Next To You,,,,,,,
Orchestral Manoeuvres In The Dark,She'S Leaving,,,,,,,
Clinic,Mr. Moonlight,,,,,,,
Poisonblack,Pain Becomes Me,,,,,,,
Clint Mansell,Dr. Pill,,,,,,,
Arcturus,Hibernation Sickness Complete,,,,,,,
Cat Power,Satisfaction,,,,,,,
Arcturus,Star-Crossed,,,,,,,
Arcturus,Ad Astra,,,,,,,
U2,Wild Honey,,,,,,,
Amel Larrieux,All I Got,,,,,,,
Sloan,Will I Belong?,,,,,,,
Dead Meadow,Such Hawks Such Hounds,,,,,,,
Dead Poetic,New Medicines,,,,,,,
The Johnston Brothers,Hernando'S Hideaway,,,,,,,
Jacek Kaczmarski,Postmodernizm,,,,,,,
Sloan,Blackout,,,,,,,
Ub40,Can'T Help Falling In Love,,,,,,,
Wu-Tang Clan,Rushing Elephants,,,,,,,
Ozzy Osbourne,I Don'T Wanna Stop,0.6,0.8,0.2,0.4,0.8,0.6,0.4
The Jimi Hendrix Experience,Red House,,,,,,,
Between The Trees,Darlin',,,,,,,
Beulah,Emma Blowgun'S Last Stand,,,,,,,
X,Nausea,,,,,,,
The Jimi Hendrix Experience,Ain'T No Telling,,,,,,,
Smash Mouth,I'M A Believer,,,,,,,
U2,Seconds,,,,,,,
Elio E Le Storie Tese,Heavy Samba,,,,,,,
X-Ray Spex,Let'S Submerge,,,,,,,
Opeth,Coil,,,,,,,
Opeth,Karma,,,,,,,
X-Ray Spex,I Live Off You,,,,,,,
One Of Us,Faith And Fanatics,,,,,,,
Jarade De Palo,Bonito,,,,,,,
Pretty Girls Make Graves,Pyrite Pedestal,,,,,,,
Jan Jelinek,Universal Band Silhouette,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamiroquai,Stop Don'T Panic,,,,,,,
Jane'S Addiction,Classic Girl,,,,,,,
Jamiroquai,Supersonic,,,,,,,
Hawthorne Heights,Silver Bullet,,,,,,,
The Kills,No Wow (Mstrkrft Remix),,,,,,,
The 69 Eyes,Motor City Resurrection,,,,,,,
Belle And Sebastian,Put The Book Back On The Shelf,,,,,,,
The Doors,Tell All The People,,,,,,,
Hawthorne Heights,Dead In The Water,,,,,,,
Hawkwind,Aerospace Age Inferno,,,,,,,
Oren Lavie,Her Morning Elegance,,,,,,,
Powerman 5000,Bombshell,,,,,,,
Jaffa,Sneakin',,,,,,,
Alanis Morissette,Torch,,,,,,,
Cat Power,Half Of You,,,,,,,
Alanis Morissette,This Grudge,,,,,,,
Os Mutantes,Le Premier Bonheur Du Jour,,,,,,,
Underoath,Returning Empty Handed,,,,,,,
Weezer,American Gigolo,,,,,,,
Electric Six,I Buy The Drugs,,,,,,,
Electronic,Reality,,,,,,,
U2,Miss Sarajevo,,,,,,,
Death,A Moment Of Clarity,,,,,,,
The Knife,Like A Pen (Thomas Schumacher Dub),,,,,,,
Okkervil River,The War Criminal Rises And Speaks,,,,,,,
The Knife,Like A Pen (Heartthrob Dub),,,,,,,
The Klf,Pulling Out Of Ricardo And The Dusk Is Falling Fast,,,,,,,
Undertheigloo,Silence In Space,,,,,,,
Archive,Headspace,,,,,,,
Ween,Mutilated Lips,,,,,,,
The Doors,Hello I Love You,,,,,,,
Thin Lizzy,Emerald,,,,,,,
Akufen,Even White Horizons,,,,,,,
The Doors,My Wild Love,,,,,,,
Ohgr,Pepper,,,,,,,
Elefant,Now That I Miss Her,,,,,,,
Prefuse 73,One Word Extinguisher,,,,,,,
Primal Scream,Hell'S Comin' Down,,,,,,,
Amiina,Lúpína,,,,,,,
Silvio Rodríguez,Y Nada Más,,,,,,,
Equilibrium,Die Prophezeiung,,,,,,,
Simon & Garfunkel,Scarborough Fair / Canticle,,,,,,,
Simian,Never Be Alone,,,,,,,
Old 97'S,No Baby I,,,,,,,
The Kinks,Party Line,,,,,,,
Ted Leo And The Pharmacists,Dial Up,,,,,,,
Third Eye Blind,Good For You,,,,,,,
Olspur,Stop Acting All Cool Like Kanye West,,,,,,,
Japan,.....Rhodesia,,,,,,,
Nosowska,Era Retuszera,,,,,,,
Jarabe De Palo,Agua,,,,,,,
Norther,Mirror Of Madness,,,,,,,
Jarabe De Palo,Depende,,,,,,,
Jesse & Joy,Ya No Quiero,,,,,,,
The Lemonheads,If I Could Talk I'D Tell You,,,,,,,
Norther,Frozen Angel,,,,,,,
Tosca,Heidi Bruehl,,,,,,,
The Divine Comedy,To Die A Virgin,0.6,0.8,0.2,0.8,0.2,0.4,0.8
Electrelane,Cut And Run,,,,,,,
Electrelane,Enter Laughing,,,,,,,
Tiga,Good As Gold / Flexible Skulls (Interlude),,,,,,,
Prince & The Revolution,When Doves Cry,,,,,,,
Tiga,Hot In Herre,,,,,,,
Club 8,Whatever You Want,,,,,,,
Hank Williams Iii,Me & My Friends,,,,,,,
The Divine Comedy,Everybody Knows (Except You),,,,,,,
Ocean Colour Scene,Hundred Mile High City,,,,,,,
Of Montreal,In Dreams I Dance With You,,,,,,,
Jeanette,Porque Te Vas,,,,,,,
Of Montreal,Everything Disappears When You Come Around,,,,,,,
Silversun Pickups,Sort Of,0.6,0.6,0.8,0.6,0.4,0.4,0.6
Thievery Corporation,Wires And Watchtowers (Feat. Sista Pat),,,,,,,
Silverchair,Tomorrow,,,,,,,
The Kinks,Village Green,,,,,,,
Primus,John The Fisherman,,,,,,,
Electric Light Orchestra,So Serious,,,,,,,
U2,Grace,,,,,,,
U2,If You Wear That Velvet Dress,,,,,,,
Oceansize,Rinsed,,,,,,,
Jedi Mind Tricks,Serenity In Murder,,,,,,,
Oceansize,One Day All This Could Be Yours,,,,,,,
Amon Tobin,Rhino Jockey,,,,,,,
Thievery Corporation,The Glass Bead Game,,,,,,,
Camp Rock,We Rock,,,,,,,
Aimee Mann,Video,,,,,,,
Aimee Mann & Michael Penn,Two Of Us,,,,,,,
Jimmy Eat World,Ten,0.6,0.6,0.4,0.6,0.6,0.4,0.4
The Longcut,A Last Act Of Desperate Men,,,,,,,
No Age,Sleeper Hold,,,,,,,
The Long Blondes,Nostalgia (Glass Candy Remix),,,,,,,
Amon Tobin,Creatures,,,,,,,
Amon Tobin,Bridge,,,,,,,
The Distillers,Die On A Rope,,,,,,,
Eri Nobuchika,Inner Glow,,,,,,,
The Dirtbombs,Chains Of Love,,,,,,,
Cock Robin,Hunting Down A Killer,,,,,,,
Handsome Furs,Can Not Get Started,,,,,,,
Hank Williams Iii,5 Shots Of Whiskey,,,,,,,
Airbourne,Runnin' Wild,,,,,,,
Elbow,Buttons And Zips,,,,,,,
El Ten Eleven,Lorge,,,,,,,
Cannibal Ox,Iron Galaxy,,,,,,,
Jewell,Intuition,,,,,,,
Jethro Tull,Mother Goose,,,,,,,
Norah Jones,Creepin' In,,,,,,,
As I Lay Dying,Confined,,,,,,,
Captain & Tennille,Love Will Keep Us Together,,,,,,,
Clutch,One Eye Dollar,,,,,,,
Carcass,R**K The Vote,,,,,,,
Carcass,Room 101,,,,,,,
Akeboshi,Wind,,,,,,,
Noir Désir,Le Grand Incendie,,,,,,,
Noah And The Whale,Jocasta,,,,,,,
Eisley,Laughing City,,,,,,,
Nofx,Don'T Call Me White,,,,,,,
Aimee Mann,I Was Thinking I Could Clean Up For Christmas,,,,,,,
Joaquin Phoenix,Cocaine Blues,,,,,,,
The Lucksmiths,Sunlight In A Jar,,,,,,,
The Lucksmiths,A Hiccup In Your Happiness,,,,,,,
Nirvana,Mexican Seafood,,,,,,,
Nirvana,Turnaround,,,,,,,
Aimee Mann,Going Through The Motions,,,,,,,
Hallucinogen,Alpha Centauri,,,,,,,
Psapp,Rear Moth,,,,,,,
Amorphis,Alone (Edit),0.6,0.8,0.2,0.8,0.4,0.4,0.4
Hadouken!,Girls,,,,,,,
Cocteau Twins,Oomingmak,,,,,,,
Cocteau Twins,Lazy Calm,0.8,0.6,1.0,0.8,0.0,0.2,0.8
Yellowcard,Martin Sheen Or Jfk,,,,,,,
Camel,Your Love Is Stranger Than Mine,,,,,,,
Halou,Tubefed,,,,,,,
Air France,No Way Down,,,,,,,
Hammerfall,Glory To The Brave,,,,,,,
Belinda,Bella Traición,,,,,,,
Unearth,Giles,,,,,,,
Eric Clapton,Running On Faith,,,,,,,
Arch Enemy,Symphony Of Destruction,,,,,,,
Belanova,Rosa Pastel,,,,,,,
Yeah Yeah Yeahs,Let Me Know (Demo),,,,,,,
No Doubt,Don'T Let Me Down,,,,,,,
Yeah Yeah Yeahs,10 X 10,,,,,,,
Jimmy Eat World,Dizzy,,,,,,,
Jimi Hendrix,Power Of Soul,,,,,,,
The Little Ones,Cha Cha Cha,,,,,,,
The Lonely Island,Shrooms (Interlude),,,,,,,
Gustavo Cerati,Karaoke,,,,,,,
No Doubt,The Climb,,,,,,,
Gusgus,David,,,,,,,
Gustavo Cerati,Paseo Inmoral,,,,,,,
Queen,I Was Born To Love You,,,,,,,
Guns N' Roses,Reckless Life,,,,,,,
Coheed And Cambria,The Running Free,,,,,,,
Puscifer,Dozo,,,,,,,
The Mars Volta,Ilyena,,,,,,,
Gza/Genius,Shadowboxin',,,,,,,
Beirut,Fountains And Tramways,,,,,,,
Bill Haley & His Comets,Rock Around The Clock,,,,,,,
Guy Clark,New Cut Road,,,,,,,
Gwen Stefani,Breakin' Up,,,,,,,
Quasimoto,Real Eyes,,,,,,,
Bikini Kill,Rah! Rah! Replica,,,,,,,
Yes,And You And I,,,,,,,
Joe Purdy,The City,,,,,,,
The Maccabees,Mary,,,,,,,
Arch Enemy,Skeleton Dance,,,,,,,
Pulp,Wickerman,,,,,,,
Amorphis,The Castaway,,,,,,,
Therion,The Wild Hunt,,,,,,,
Nina Simone,Ain'T Got No - I Got Life,,,,,,,
Jingle Bells,Rosemary Clooney,,,,,,,
Soft Cell,Memorabilia,,,,,,,
Babylon Zoo,Spaceman,,,,,,,
Death From Above 1979,Black History Month (Sammy Danger Remix),,,,,,,
Eels,The Other Shoe,,,,,,,
Groove Armada,The Things That We Could Share,,,,,,,
Joe Satriani,Echo,,,,,,,
The Dead Milkmen,Surfin' Cow,,,,,,,
Groove Armada,I See You Baby,,,,,,,
Groove Armada,Lovebox,,,,,,,
John Maus,Rights For Gays,,,,,,,
The Most Serene Republic,Present Of Future End,,,,,,,
The Morning After Girls,Shadows Evolve,,,,,,,
John Lennon,I Don'T Want To Be A Soldier,,,,,,,
Guided By Voices,Dusted,,,,,,,
Erykah Badu,Drama,,,,,,,
Queens Of The Stone Age,Millionaire,,,,,,,
Dave Matthews Band,Lover Lay Down,,,,,,,
Cold,End Of The World,,,,,,,
Queensrÿche,Signs Say Go,,,,,,,
Queensrÿche,Suite Sister Mary,,,,,,,
Toto,I'Ll Be Over You,0.6,0.8,0.6,1.0,0.2,0.4,0.8
Wall Of Voodoo,Back In Flesh,,,,,,,
Nightingale,The Journey'S End,,,,,,,
The Microphones,I'Ll Not Contain You,,,,,,,
John Frusciante,666,,,,,,,
Eels,Christmas Is Going To The Dogs,,,,,,,
Tilly And The Wall,Rainbows In The Dark,,,,,,,
Coheed And Cambria,The Light & The Glass,,,,,,,
Type O Negative,Black No. 1,,,,,,,
Therion,Raven Of Dispersion,,,,,,,
Agonoize,999,,,,,,,
The Mars Volta,Asilos Magdalena,,,,,,,
Calexico,Service And Repair,,,,,,,
John Mayer,Victoria,0.6,0.8,0.6,0.8,0.4,0.4,0.6
The Mighty Boosh,Cricket,,,,,,,
Against Me!,Animal,,,,,,,
The Microphones,(Something),,,,,,,
Cake,Opera Singer,,,,,,,
Nickel Creek,The Fox,,,,,,,
The Mountain Goats,If You See Light,0.4,0.4,0.6,0.6,0.4,0.6,0.0
Against Me!,Justin,,,,,,,
Nickel Creek,Ode To A Butterfly,,,,,,,
Bush,A Tendency To Start Fires,,,,,,,
Tycho,Dictaphone'S Lament,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coldplay,Lovers In Japan (Acoustic Version),0.6,0.6,0.8,0.8,0.2,0.2,0.4
The Mountain Goats,Game Shows Touch Our Lives,,,,,,,
Rachel'S,Packet Switching,,,,,,,
Grinderman,Grinderman,,,,,,,
Rachael Yamagata,Jesus Was A Crossmaker,,,,,,,
Yo La Tengo,Tiny Birds,,,,,,,
Coldplay,Moses,,,,,,,
Talking Heads,Tentative Decisions,,,,,,,
Escape The Fate,Situations,,,,,,,
Dave Gahan,Use You,,,,,,,
Dave Gahan,Dirty Sticky Floors,,,,,,,
Grizzly Bear,Showcase,,,,,,,
Grizzly Bear,Deep Blue Sea,,,,,,,
Grizzly Bear,Shift (Alternate Version),,,,,,,
John Legend,Let'S Get Lifted Again,,,,,,,
John Legend,Maxine'S Interlude,,,,,,,
John Frusciante,The World'S Edge,,,,,,,
The Mission,Tower Of Strength,,,,,,,
John Frusciante,What I Saw,0.6,0.6,0.8,0.6,0.4,0.4,0.2
The Mighty Boosh,Ape Of Death,,,,,,,
Groove Armada,Hasta Luego Mr. Fab (Interlude),,,,,,,
John Frusciante,I'M Around,,,,,,,
The Airborne Toxic Event,Something New,,,,,,,
Anberlin,Inevitable,,,,,,,
Bedouin Soundclash,Music My Rock,,,,,,,
And One,Don'T Need The Drugs,,,,,,,
Green Carnation,9-29-045,,,,,,,
The Offspring,Da Hui,,,,,,,
And One,Wet Spot,,,,,,,
Nekropsi,Crying Game,,,,,,,
Nevermore,Sell My Heart For Stones,,,,,,,
Nevermore,Dreaming Neon Black,,,,,,,
Built To Spill,In Your Mind,,,,,,,
New Order,Close Range,,,,,,,
Young Divas,Happening All Over Again,,,,,,,
Rachel Stevens,Sweet Dreams My L.A. Ex,,,,,,,
Nick Cave & The Bad Seeds,New Morning,,,,,,,
Estelle,American Boy (Radio Edit),,,,,,,
Nick Drake,Hanging On A Star,,,,,,,
The Alan Parsons Project,Don'T Answer Me,,,,,,,
Burial,Forgive,,,,,,,
Nick Cave & The Bad Seeds,Slowly Goes The Night,,,,,,,
The Nightwatchman,The Road I Must Travel,0.4,0.6,0.2,0.4,0.8,0.4,0.2
Neu!,Isi,,,,,,,
Afi,Weathered Tome,,,,,,,
Built To Spill,Bad Light,,,,,,,
Bullet For My Valentine,Hearts Burst Into Fire,,,,,,,
After Forever,Ex Cathedra (Ouverture),,,,,,,
New Order,Way Of Life,,,,,,,
Johnny Cash,Jackson (Feat. June Carter),,,,,,,
Bullet For My Valentine,Scream Aim Fire,,,,,,,
Sonata Arctica,Land Of The Free,,,,,,,
New York Dolls,Subway Train,,,,,,,
Buckethead,Datura,,,,,,,
Beck,Sweet Sunshine,,,,,,,
Josie And The Pussycats,3 Small Words,,,,,,,
The Offspring,Walla Walla,0.6,0.6,0.0,0.2,0.8,0.4,0.4
Asobi Seksu,Familiar Light,,,,,,,
Easy Star All-Stars,Step It Pon The Rastaman Scene (Feat. Ranking Joe),,,,,,,
Deerhunter,Vox Humana,,,,,,,
Josh Groban,Oceano,,,,,,,
Voxtrot,Four Long Days,,,,,,,
The Cure,To Wish Impossible Things,,,,,,,
Grandaddy,50%,,,,,,,
Beck,We Live Again,,,,,,,
Rainbow,Ariel,,,,,,,
Grandaddy,Away Birdies With Special Sounds,,,,,,,
Rage Against The Machine,Year Of Tha Boomerang,,,,,,,
The Cure,Shiver And Shake,,,,,,,
Afi,Now The World,,,,,,,
Afi,Perfect Fit,,,,,,,
Jonas Brothers,Sorry,,,,,,,
And One,Sternradio,,,,,,,
And One,Traumfrau,,,,,,,
Shpongle,My Head Feels Like A Frisbee,,,,,,,
Daughtry,Breakdown,,,,,,,
Grateful Dead,Uncle John'S Band,,,,,,,
Asian Kung-Fu Generation,Rewrite,,,,,,,
Deerhoof,Spirit Ditties Of No Tone,,,,,,,
Songs: Ohia,The Black Crow,,,,,,,
Youth Group,Start Today Tomorrow,,,,,,,
Aesthetic Perfection,I Belong To You,,,,,,,
Jonathan Larson,Rent,,,,,,,
Billy Bragg & Wilco,Hoodoo Voodoo,,,,,,,
Buena Vista Social Club,Murmullo,,,,,,,
Gossip,Dark Lines,,,,,,,
Gorillaz,Feel Good Inc. (Feat. De La Soul),,,,,,,
Bruce Springsteen,Human Touch,,,,,,,
Judas Priest,Love You To Death,,,,,,,
The Zombies,Brief Candles,,,,,,,
Bruno Coulais,Les Choristes,,,,,,,
Billy Joel,She'S Got A Way,,,,,,,
Andrew Bird,I,,,,,,,
Comando Nuclear,Caçada Mortal Aos Falsos,,,,,,,
Comando Nuclear,Comando Nuclear,,,,,,,
Shocking Pinks,This Aching Deal,,,,,,,
Dashboard Confessional,So Beautiful,,,,,,,
Gotan Project,Época,,,,,,,
Sonic Youth,Paper Cup Exit,,,,,,,
Gossip,Yr Mangled Heart,,,,,,,
Josh Ritter,To The Dogs Or Whoever,,,,,,,
Dashboard Confessional,The Shade Of Poison Trees,,,,,,,
Buckethead,Angel Monster,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buckethead,Hills Of Eternity,,,,,,,
Buckethead,Kansas Storm,,,,,,,
Coma,Spadam,,,,,,,
The Cure,Screw,,,,,,,
Aesop Rock,Basic Cable,,,,,,,
Neil Young,The Painter,,,,,,,
Aesop Rock,Big Bang,,,,,,,
Aesop Rock,Bring Back Pluto,,,,,,,
The Zutons,Moons And Horror Shows,,,,,,,
Aesthetic Perfection,Pale (Beta Edit),,,,,,,
Eagles Of Death Metal,Already Died,,,,,,,
The Pains Of Being Pure At Heart,Doing All The Things That Wouldn'T Make Your Parents Proud,,,,,,,
Rasputina,Secret Message,,,,,,,
Gomez,Get Miles,0.2,0.8,0.4,0.4,0.8,0.6,0.4
Myslovitz,Good Day My Angel,,,,,,,
Broadcast,Message From Home,,,,,,,
Sound Team,Back In Town,,,,,,,
Goldfrapp,Yes Sir,,,,,,,
Mylo,Destroy Rock And Roll,,,,,,,
Deftones,When Girls Telephone Boys,,,,,,,
Shiny Toy Guns,Ghost Town,,,,,,,
Unkle,What Are You To Me?,,,,,,,
Dashboard Confessional,These Bones,,,,,,,
Gorefest,For The Masses,,,,,,,
Rancid,Warsaw,,,,,,,
Julieta Venegas,Limón Y Sal,,,,,,,
Combichrist,The Kill V2,,,,,,,
Vive La Fête,Noir Désir,,,,,,,
Nancy Sinatra & Lee Hazlewood,Leather & Lace,,,,,,,
