artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
Moonspell,Full Moon Madness,,,,,,,
Turin Brakes,Long Distance,,,,,,,
Moonspell,Ruin & Misery,,,,,,,
The Warlocks,Evil Eyes Again,,,,,,,
Fahrenheit,Por Ti,,,,,,,
F.R. David,Words,,,,,,,
Ride,Not Fazed,,,,,,,
The Russian Futurists,Two Dots On A Map,,,,,,,
Shakira,Estoy Aquí,,,,,,,
Kt Tunstall,White Bird,,,,,,,
The Rumble Strips,Motorcycle,,,,,,,
Jaga Jazzist,Going Down,,,,,,,
Alanis Morissette,Wunderkind,,,,,,,
Otep,Blood Pigs,,,,,,,
Jack Peñate,Run For Your Life,,,,,,,
Tom Waits,Grapefruit Moon,,,,,,,
Booka Shade,Redemption,,,,,,,
Booka Shade,The Sun & The Neon Light,,,,,,,
Rata Blanca,Blues,,,,,,,
Black Moth Super Rainbow,Sun Lips,,,,,,,
Spiritualized,The Slide Song,,,,,,,
Chevelle,Family System,,,,,,,
Chet Baker,Let'S Get Lost,,,,,,,
The Go! Team,Hold Yr Terror Close,,,,,,,
De-Phazz,Happiness,,,,,,,
Tori Amos,Rattlesnakes,,,,,,,
The Raconteurs,These Stones Will Shout,,,,,,,
Armin Van Buuren,Fine Without You (Feat. Jennifer Rene),,,,,,,
Randy Newman,Mcqueen'S Lost,,,,,,,
Gomez,Love Is Better Than A Warm Trombone,,,,,,,
Randy Newman,It'S A Jungle Out There,,,,,,,
Vive La Fête,Maladie D'Un Fou,,,,,,,
Vive La Fête,Kl,,,,,,,
Tenacious D,Cosmic Shame,,,,,,,
Gomez,78 Stone Wobble,,,,,,,
The John Butler Trio,Zebra,,,,,,,
Killing The Dream,January 2Nd,,,,,,,
Killswitch Engage,Holy Diver (Live),,,,,,,
Morcheeba,Shallow End,,,,,,,
Morbid Angel,World Of Shit (The Promised Land),,,,,,,
Good Charlotte,The World Is Black,,,,,,,
The Raconteurs,Rich Kid Blues,,,,,,,
The Sword,Barael'S Blade,,,,,,,
Blue October,Sound Of Pulling Heaven Down,,,,,,,
Blind Guardian,Somewhere Far Beyond,,,,,,,
Blind Guardian,Spread Your Wings,,,,,,,
The Sword,Celestial Crown,,,,,,,
Slagsmålsklubben,The World Welcomes Fame,,,,,,,
Embrace,Out Of Nothing,,,,,,,
Slayer,Dittohead,,,,,,,
Moonspell,At The Image Of Pain,,,,,,,
George Michael,Move On,,,,,,,
Tom Petty And The Heartbreakers,Runnin' Down A Dream,,,,,,,
Scarling.,City Noise,,,,,,,
Damian Marley,All Night,,,,,,,
The Beautiful South,We Are Each Other,,,,,,,
Scarlett Johansson,Falling Down,,,,,,,
Gojira,Yama'S Messengers,,,,,,,
Andrés Calamaro,Corazón En Venta,,,,,,,
Mono,Are You There?,,,,,,,
Monster Magnet,Space Lord,,,,,,,
Moonspell,A Walk On The Darkside,0.4,0.8,0.2,0.4,0.8,0.2,0.6
The Cult,Wild Flower,,,,,,,
Aberfeldy,A Friend Like You,,,,,,,
Kimya Dawson,Underground,,,,,,,
Mamonas Assassinas,Mundo Animal,,,,,,,
Iván Ferreiro,Turnedo,,,,,,,
Goldfrapp,Strict Machine (Single Mix),,,,,,,
Gojira,Remembrance,,,,,,,
Ratatat,Shempi (Zongamin Remix),,,,,,,
Vive La Fête,Joyeux,,,,,,,
The Cure,Dressing Up,,,,,,,
The Cure,Boys Don'T Cry (Acoustic),,,,,,,
Idlewild,Safe And Sound,,,,,,,
Idlewild,You And I Are Both Away,,,,,,,
Paul Van Dyk,A Magical Moment,,,,,,,
Cat Stevens,Into White,,,,,,,
Cat Stevens,On The Road To Find Out,,,,,,,
Alien Ant Farm,Flesh And Bone,,,,,,,
Paul Van Dyk,Vega,,,,,,,
Alien Ant Farm,Sticks And Stones,,,,,,,
Kings Of Leon,Head To Toe,,,,,,,
Brendan Benson,Feel Like Myself,,,,,,,
Kings Of Convenience,Singing,,,,,,,
Mokoma,En Elä Talven Yli,,,,,,,
Abba,Eagle,,,,,,,
Abba,Happy New Year,,,,,,,
Atb,9 Pm (Till I Come),,,,,,,
Abba,Gimme Gimme Gimme,,,,,,,
Evanescence,Origin,,,,,,,
Mokoma,Marjat,,,,,,,
Gogol Bordello,Punk Rock Parranda,,,,,,,
The Aliens,Rox,,,,,,,
Kings Of Leon,Trani (Live),,,,,,,
Moloko,I Want You,,,,,,,
Brendan Benson,Eventually,,,,,,,
Monaco,What Do You Want From Me?,,,,,,,
Boozoo Bajou,Under My Sensi,,,,,,,
The Roots,Take It There,,,,,,,
Richard Hell & The Voidoids,Another World,,,,,,,
Atlas Sound,The Time I Spent With Nico (Quiet),,,,,,,
Dope,Die Mf Die,,,,,,,
Dope Stars Inc.,Beatcrusher,,,,,,,
Staind,Can'T Believe,,,,,,,
Staind,Change,,,,,,,
Catatonia,Johnny Come Lately,,,,,,,
Outkast,Return Of The G,,,,,,,
Outkast,Wheelz Of Steel,,,,,,,
Alicia Keys,Go Ahead,,,,,,,
J. Karjalainen,Telepatiaa,,,,,,,
Counting Crows,Catapult,,,,,,,
George Harrison,All Things Must Pass,,,,,,,
The Clash,Hitsville U.K.,,,,,,,
Paul Oakenfold,Faster Kill Pussycat (Feat. Brittany Murphy),,,,,,,
Woven Hand,Truly Golden,,,,,,,
The Go-Betweens,Cattle And Cane,,,,,,,
Blu Cantrell,The One,,,,,,,
Supafly Inc.,Moving Too Fast,,,,,,,
Die Apokalyptischen Reiter,Revolution,,,,,,,
Die Apokalyptischen Reiter,Riders On The Storm,,,,,,,
Alicia Keys,Lesson Learned (Feat. John Mayer),,,,,,,
Scar Symmetry,Morphogenesis,,,,,,,
Alicia Keys,Jane Doe,,,,,,,
The God Machine,The Flower Song,,,,,,,
Dope Stars Inc.,Play 'N' Kill,0.4,0.8,0.2,0.2,0.8,0.4,0.6
Paul Lekakis,Boom Boom (Let'S Go Back To My Room) (Skitz Radio Mix),,,,,,,
Paul Giovanni And Magnet,Willow'S Song,,,,,,,
Slayer,Love To Hate,,,,,,,
Sébastien Tellier,Broadway,,,,,,,
Ataxia,Another,,,,,,,
Eve 6,Rescue,,,,,,,
Gogol Bordello,East Infection,,,,,,,
Shinedown,Stranger Inside,,,,,,,
P!Nk,Waiting For Love,,,,,,,
P!Nk,Who Knew (Bimbo Jones Radio Edit),0.6,0.8,0.4,0.6,0.6,0.4,0.6
Dragonforce,Fields Of Despair,,,,,,,
Turin Brakes,Feeling Oblivion,,,,,,,
Dragonforce,Valley Of The Damned,,,,,,,
Dragonforce,Above The Winter Moonlight,,,,,,,
Szymon Wydra & Carpe Diem,Życie Jak Poemat,,,,,,,
Breaking Benjamin,Topless,,,,,,,
Depeche Mode,Corrupt,,,,,,,
Säkert!,Vi Kommer Att Dö Samtidigt,,,,,,,
Slipknot,Psychosocial (Album Version),,,,,,,
Elliott Smith,Waltz #2,,,,,,,
Islands,We Swim,,,,,,,
P. Diddy,Last Night (Feat. Keyshia Cole),,,,,,,
Art Brut,Jealous Guy,,,,,,,
The Weepies,Not Dead Yet,,,,,,,
Art Brut,Moving To La,,,,,,,
Finntroll,Midnattens Widunder,,,,,,,
Anton Maiden,To Tame A Land,,,,,,,
Die Apokalyptischen Reiter,Der Adler,,,,,,,
Dir En Grey,Raison Detre,,,,,,,
Damian Marley,The Master Has Come Back,,,,,,,
This Mortal Coil,Waves Become Wings,,,,,,,
P!Nk,Mean,,,,,,,
Isobel Campbell & Mark Lanegan,The Circus Is Leaving Town,,,,,,,
Godsmack,Releasing The Demons,,,,,,,
Andy Mckee,Nocturne,,,,,,,
The Cryptkeeper Five,Gimme Gimme Your Heart,,,,,,,
Mogwai,Xmas Steps,,,,,,,
Black Box Recorder,Child Psychology,,,,,,,
School Of Seven Bells,Face To Face On High Places,,,,,,,
Scars On Broadway,World Long Gone,,,,,,,
Finntroll,Marknadsvisan,,,,,,,
A Silver Mt. Zion,Blown-Out Joy From Heaven'S Mercied Hole,,,,,,,
Minus The Bear,Throwin' Shapes,,,,,,,
Mirah,The Struggle,,,,,,,
Miranda Lambert,Easy From Now On,,,,,,,
Abandoned Pools,Armed To The Teeth,,,,,,,
Abandoned Pools,Lethal Killers,,,,,,,
Проверочная Линейка,Дрожь,,,,,,,
Klaus Badelt,Blood Ritual,,,,,,,
Paul Mccartney,Only Mama Knows,,,,,,,
Iron Maiden,Quest For Fire,,,,,,,
Bloodhound Gang,Yummy Down On This,,,,,,,
The Jesus And Mary Chain,Psycho Candy,,,,,,,
The Temptations,Ain'T Too Proud To Beg,,,,,,,
Mahogany,Optimism,,,,,,,
Iron Maiden,Tailgunner,,,,,,,
Inxs,The One Thing,,,,,,,
The Goo Goo Dolls,Only One,,,,,,,
Patti Smith,Privilege (Set Me Free),,,,,,,
Alice In Chains,Swing On This,,,,,,,
Immortal Technique,Creation & Destruction,,,,,,,
Paavoharju,Ikuisuuden Maailma,,,,,,,
Paul Mccartney,No More Lonely Nights,,,,,,,
Ill Niño,This Time'S For Real,,,,,,,
Get Cape. Wear Cape. Fly,The Chronicles Of A Bohemian Teenager (Part One),,,,,,,
Eyes Set To Kill,Darling,,,,,,,
Darker My Love,Opening,,,,,,,
Extreme,When I'M President,,,,,,,
Seabound,The Promise,,,,,,,
Extreme,Color Me Blind,,,,,,,
Felix Da Housecat,What Does It Feel Like?,,,,,,,
Seabound,Watching Over You,,,,,,,
Everclear,White Men In Black Suits,,,,,,,
Everclear,Summerland,,,,,,,
Every Move A Picture,Chemical Burns,,,,,,,
Conjure One,Redemption,,,,,,,
Klaxons,My Love,,,,,,,
Bebe,El Golpe,,,,,,,
The Rakes,Terror,,,,,,,
Klaus Badelt,Will And Elizabeth,,,,,,,
Sportfreunde Stiller,Ein Kompliment,,,,,,,
Dr. Octagon,Blue Flowers,,,,,,,
Spoon,Rhythm And Soul,,,,,,,
Squarepusher,Cronecker King,,,,,,,
The Raveonettes,Little Animal,,,,,,,
Kmfdm,Sucks,,,,,,,
Modest Mouse,Dukes Up,,,,,,,
Modest Mouse,Head South,,,,,,,
Staind,Trippy,,,,,,,
George Michael,Freedom 90,,,,,,,
Doug Burr,Come To My Senses,,,,,,,
Brazilian Girls,Le Territoire,,,,,,,
Klint,Diamond,,,,,,,
Modest Mouse,Ohio,,,,,,,
Mainstay,Danger,,,,,,,
Kmfdm,Free Your Hate,,,,,,,
Klimt 1918,Dopoguerra,,,,,,,
Felix Da Housecat,Glitz Rock,,,,,,,
Sean Lennon,Friendly Fire,,,,,,,
Finger Eleven,Thousand Mile Wish,,,,,,,
Tom Vek,I Aint Saying My Goodbyes,,,,,,,
Dana International,Nosa'At Le Petra,,,,,,,
Stacie Orrico,I'M Not Missing You,,,,,,,
Mirah,This Dance,,,,,,,
De-Phazz,Online,,,,,,,
Slayer,Seven Faces,,,,,,,
Slayer,Spill The Blood,,,,,,,
De-Phazz,Sabbatical,,,,,,,
Alela Diane,Can You Blame The Sky?,,,,,,,
The Jesus And Mary Chain,Cracked,,,,,,,
Pain,Nailed To The Ground,,,,,,,
Lumsk,I Trollehender,,,,,,,
Pale Saints,Shell,,,,,,,
Final Fantasy,(Reverse),,,,,,,
Sleeping At Last,Tension & Thrill,,,,,,,
Cave In,Youth Overrided (Live Acoustic),,,,,,,
Alestorm,Nancy The Tavern Wench,,,,,,,
Cave In,Rubber And Glue,,,,,,,
The Jam,Strange Town,,,,,,,
Kreator,Son Of Evil,,,,,,,
Tom Waits,Anywhere I Lay My Head,,,,,,,
Kreator,Terrible Certainty,,,,,,,
Damien Rice,Blower'S Daughter,0.4,0.6,1.0,0.8,0.2,0.4,0.2
Filter,Captain Bligh,,,,,,,
Sugababes,Back Down,,,,,,,
Sunset Strippers,Falling Stars,,,,,,,
Brazilian Girls,All About Us,,,,,,,
Van Halen,Drop Dead Legs,,,,,,,
Brave,Escape,,,,,,,
Ghostface Killah,Outta Town Shit,,,,,,,
Staind,Falling,,,,,,,
Black Lips,Fairy Stories,,,,,,,
Ghostface Killah,Apollo Kids,,,,,,,
Ghinzu,Mine,,,,,,,
The Rolling Stones,She Saw Me Coming,,,,,,,
Reagan Youth,(Are You) Happy?,,,,,,,
Gnarls Barkley,No Time Soon,0.6,0.8,0.4,0.6,0.4,0.2,0.6
Conor Oberst,I Don'T Want To (Die In A Hospital),,,,,,,
Real Mccoy,Another Night,,,,,,,
Violins,Vendedor De Rins,,,,,,,
Reatards,You Fucked Up My Dreams,,,,,,,
Reagan Youth,I Hate Hate,,,,,,,
Kmfdm,Jihad,,,,,,,
Patrick Wolf,Oblivion,,,,,,,
Wolfsheim,Approaching Lightspeed,,,,,,,
Wire,A Touching Display,,,,,,,
Imperiet,Du Ska Va President,,,,,,,
The Jackson 5,Never Can Say Goodbye,,,,,,,
Alice In Chains,Get Born Again,,,,,,,
Cd Pool,Bastian / You'Ve Got My Love (Chocolate Puma Vocal Mix),,,,,,,
Corona,Rhythm Of The Night,,,,,,,
The Jam,Batman Theme,,,,,,,
Brandi Carlile,Closer To You,,,,,,,
Viikate,Vesi Jota Pelkäät,,,,,,,
Repo! The Genetic Opera,Mark It Up,,,,,,,
Angelspit,Grind,,,,,,,
Patrick Wolf,Hard Times,,,,,,,
Eluveitie,The Somber Lay,,,,,,,
Elvis Costello,Everyday I Write The Book,,,,,,,
Evil Nine,You Are Not Through,,,,,,,
Ex Pistols,Silly Thing,,,,,,,
The American Analog Set,Gone To Earth,,,,,,,
Tin Tin Out,Here'S Where The Story Ends,,,,,,,
Ewan Mcgregor,Your Song,,,,,,,
Kmfdm,Ultra,,,,,,,
Modern Life Is War,Late Bloomers,,,,,,,
The Wedding Present,Getting Nowhere Fast,,,,,,,
Slipknot,Butcher'S Hook,,,,,,,
Bad Brains,Banned In Dc,,,,,,,
Arovane,Instant Gods Out Of The Box,,,,,,,
Chelo,Cha Cha,,,,,,,
Chemistry,Ai No Wa,,,,,,,
Bertrand Burgalat,Aux Cyclades Electronique,,,,,,,
Evil Nine,We Have The Energy,,,,,,,
Lush,Thoughtforms,,,,,,,
In Flames,Graveland,,,,,,,
Madvillain,Operation Lifesaver Aka Mint Test,,,,,,,
Charta 77,Lilla Björn Och Lilla Tiger,,,,,,,
Lush,Nothing Natural,,,,,,,
Bad Brains,Right Brigade,,,,,,,
Red Hot Chili Peppers,Gong Li,,,,,,,
Red Hot Chili Peppers,Stone Cold Bush,,,,,,,
Teitur,One And Only,,,,,,,
Tina Turner,Better Be Good To Me,,,,,,,
Atb,Mysterious Skies,,,,,,,
Antony And The Johnsons,The Horror Has Gone,,,,,,,
Atb,These Days,,,,,,,
Atb,Made Of Glass,,,,,,,
Mae,Breakdown,,,,,,,
Lux,100 Billion Stars,,,,,,,
The Concretes,Chosen One,,,,,,,
Corona,Baby Baby,,,,,,,
The Rolling Stones,Loving Cup,,,,,,,
Red Hot Chili Peppers,One Big Mob,,,,,,,
Miss Kittin,Barefoot Tonight,,,,,,,
In Flames,Lord Hypnos,,,,,,,
Violent Femmes,Waiting For The Bus,,,,,,,
Celldweller,The Last Firstborn,,,,,,,
Wire,Heartbeat,,,,,,,
Red Hot Chili Peppers,Pretty Little Ditty,,,,,,,
Blood For Blood,Livin' In Exile,,,,,,,
Mae,Sun,,,,,,,
Lush,Tinkerbell,,,,,,,
The Thrills,Hollywood Kids,,,,,,,
Antony And The Johnsons,Soft Black Stars,,,,,,,
Telefon Tel Aviv,Your Mouth,,,,,,,
Teitur,Halfway Between,,,,,,,
Elvis Costello & The Attractions,Pump It Up,,,,,,,
The Haunted,Burnt To A Shell,,,,,,,
The Haunted,My Shadow,,,,,,,
Wire,Map Ref. 41°N 93°W,,,,,,,
Insomnium,Closing Words,,,,,,,
Korn,4 U,,,,,,,
Scorpions,321,,,,,,,
The Rolling Stones,Get Off My Cloud,,,,,,,
Giant Drag,My D*** S*** Live,,,,,,,
The Honorary Title,Cut Short,,,,,,,
The Cool Kids,Jingling,,,,,,,
Sham 69,Borstal Breakout,,,,,,,
Inspectah Deck,Vendetta,,,,,,,
Korn,Seed,,,,,,,
Bad Brains,I And I Survive,,,,,,,
Мои Ракеты Вверх,Passing On A Bicycle By A Green Fence,,,,,,,
Koop,Baby,,,,,,,
Black Flag,American Waste,,,,,,,
Bran Van 3000,Astounded,,,,,,,
Brand New,Jesus,,,,,,,
Black Flag,Damaged Ii,,,,,,,
Pantera,Killers (Iron Maiden Cover),,,,,,,
The Red Jumpsuit Apparatus,Waiting,,,,,,,
The Grates,19-20-20,,,,,,,
Mobb Deep,The Start Of Your Ending (41St Side),,,,,,,
Cheese People,O.M.E.,,,,,,,
Chelo,Yummy (Remix F. Too Short),,,,,,,
Brakes,What'S In It For Me?,,,,,,,
The Replacements,Androgynous,,,,,,,
Moby,257.Zero,,,,,,,
Blonde Redhead,Mother,,,,,,,
Valeria,Rhythm Of The Night,,,,,,,
Fennesz,Onsay,,,,,,,
Antti Tuisku,Lämpö,,,,,,,
Blonde Redhead,Girl Boy,,,,,,,
Chad Kroeger,Hero,,,,,,,
Insomnium,Death Walked The Earth,,,,,,,
Paradise Lost,Let Me Drown,,,,,,,
Converge,Homewrecker,,,,,,,
A-Ha,The Blood That Moves The Body,,,,,,,
Korn,Tearjerker,,,,,,,
St. Vincent,The Neighbors,,,,,,,
A-Ha,Cry Wolf,,,,,,,
Doug Burr,Slow Southern Home,,,,,,,
Fergie,Big Girls Don'T Cry (Personal),,,,,,,
Black Label Society,Destruction Overdrive,,,,,,,
Scouting For Girls,Keep On Walking,,,,,,,
The Republic Tigers,Buildings And Mountains,,,,,,,
The Weakerthans,Virtute The Cat Explains Her Departure,,,,,,,
Red House Painters,Take Me Out,,,,,,,
Glassjaw,When One Eight Becomes Two Zeros,,,,,,,
The Cranberries,I Will Always,,,,,,,
The Cranberries,Electric Blue,,,,,,,
Damien Rice,The Professor & La Fille Danse,0.6,0.6,0.8,0.8,0.4,0.4,0.2
Reel Big Fish,Where Have You Been?,,,,,,,
Figurine,Impossible,,,,,,,
Dan Arborise,Take Heart In You Hope / Paths,,,,,,,
Tunng,Sweet William,0.6,0.4,0.8,0.8,0.2,0.2,0.6
Field Music,In Context,,,,,,,
Atheist,Unquestionable Presence,,,,,,,
Mobb Deep,Back At You,,,,,,,
Doves,Birds Flew Backwards,,,,,,,
St. Vincent,Actor Out Of Work,,,,,,,
Blitz,Attack,,,,,,,
Bloc Party,Hunting For Witches (Crystal Castles Remix),,,,,,,
Black Kids,Hit The Heartbreaks,,,,,,,
Blitzen Trapper,Furr,,,,,,,
Machine Head,I'M Your God Now,,,,,,,
鼓童,Ibuki Reconstruction,,,,,,,
Sum 41,Introduction To Destruction,,,,,,,
Kotiteollisuus,Valtakunta,,,,,,,
Kotiteollisuus,Vuonna Yksi Ja Kaksi,,,,,,,
Kraftwerk,Geiger Counter,,,,,,,
Miss Kittin & The Hacker,Life On Mtv,,,,,,,
Mission Of Burma,That'S How I Escaped My Certain Fate,,,,,,,
Beth Orton,Carmella,0.6,0.6,0.8,0.8,0.2,0.4,0.4
Mitch Hedberg,Candy Bars,,,,,,,
Mission Of Burma,Red,,,,,,,
Mobb Deep,Can'T Get Enough Of It,,,,,,,
Paradise Lost,Mystify,,,,,,,
Atc,Around The World (La La La La La),0.8,0.4,0.6,0.8,0.2,0.4,0.8
The Hellacopters,All New Low,0.6,0.8,0.2,0.4,0.8,0.4,0.6
Fergie,Mary Jane Shoes,,,,,,,
Inkubus Sukkubus,Hecate Cerridwyn,,,,,,,
Sea Wolf,Black Dirt,,,,,,,
The Rocket Summer,Brat Pack,,,,,,,
The Rocket Summer,Around The Clock,,,,,,,
Inara George,Fools In Love,,,,,,,
The Haunted,The Drowning,,,,,,,
Sleater-Kinney,Buy Her Candy,,,,,,,
John Williams,A New Hope / End Credits,,,,,,,
Alexi Murdoch,Blue Mind,,,,,,,
The Haunted,The Reflection,,,,,,,
Alexi Murdoch,Dream About Flying,,,,,,,
Ingrid Michaelson,Die Alone,,,,,,,
Hefner,The Hymn For The Cigarettes,,,,,,,
Pony Up,Dance For Me,,,,,,,
Cliff Martinez,Hi Energy Proton Accelerator,,,,,,,
Enya,Paint The Sky With Stars,,,,,,,
The Dresden Dolls,Thirty Whacks,,,,,,,
Machinae Supremacy,Dreadnaught,,,,,,,
Devin Townsend,Earth Day,,,,,,,
Clinic,The Bridge,,,,,,,
The Music,Turn Out The Light,,,,,,,
M83,Night,,,,,,,
Swan Lake,Widow'S Walk,,,,,,,
Story Of The Year,Swallow The Knife,,,,,,,
Mazzy Star,Roseblood,,,,,,,
Nick Cave & The Bad Seeds,Hallelujah,,,,,,,
Nick Cave & The Bad Seeds,Hiding All Away,,,,,,,
Sugababes,Open The Door,,,,,,,
高梨康治/刃-Yaiba-,疾風伝,,,,,,,
Dimmu Borgir,Metal Heart,,,,,,,
Dinosaur Jr.,Back To Your Heart,,,,,,,
Sugababes,Run For Cover,,,,,,,
Dingo,Autiotalo,,,,,,,
Diesler,Sandcastles,,,,,,,
Suicide,Cheree (Remix),,,,,,,
Macy Gray,Sexual Revolution,,,,,,,
M-Flo Loves Kahimi Karie,Cozmo-Naughty (Sugiurumn House Mission Mix),,,,,,,
The Twilight Sad,And She Would Darken The Memory,,,,,,,
Ferry Corsten,Punk,,,,,,,
M-Flo♥Monday満ちる,A.D.D.P. (Magdarise Remix),,,,,,,
+44,Interlude,,,,,,,
高梨康治/刃-Yaiba-,暁,,,,,,,
이효리,Any Club [Feat. Teddy],,,,,,,
The Tragically Hip,New Orleans Is Sinking,,,,,,,
Tribalistas,Velha Infância,,,,,,,
Suicide,I Remember,,,,,,,
Madeleine Peyroux,Weary Blues,,,,,,,
The Turtles,Outside Chance,,,,,,,
Blockhead,Crashing Down,,,,,,,
Bloc Party,Plans (Replanned By Mogwai),,,,,,,
M. Ward,Well-Tempered Clavier,,,,,,,
Blink-182,Please Take Me Home,,,,,,,
Madonna,I Want You (Feat. Massive Attack),,,,,,,
Ferry Corsten,L.E.F.,,,,,,,
Madonna,I'Ll Remember,,,,,,,
Blockhead,Triptych Part 3,,,,,,,
Madonna,Give It 2 Me (Paul Oakenfold Edit),,,,,,,
Tribalistas,Passe Em Casa,,,,,,,
Sum 41,Some Say,,,,,,,
Bliss,Remember My Name,,,,,,,
+44,Weatherman,,,,,,,
M. Ward,Afterword / Rag,,,,,,,
The Tough Alliance,Looking For Gold,,,,,,,
The Riverboat Gamblers,Don'T Bury Me... I'M Still Not Dead,,,,,,,
Boys Noize,Feel Good (Tv=Off),,,,,,,
Mission Of Burma,Wounded World,,,,,,,
Missy Higgins,Nightminds,,,,,,,
Seabear,Good Morning Scarecrow,,,,,,,
Kraftwerk,Das Model,,,,,,,
Mission Of Burma,Einstein'S Day,,,,,,,
Kraak & Smaak,Danse Macabre,,,,,,,
Kotiteollisuus,Routa Ei Lopu,,,,,,,
Fergie,All That I Got (The Make Up Song),,,,,,,
Ferry Corsten,Down On Love,,,,,,,
Paradise Lost,Symbol Of Life,,,,,,,
Paradise Lost,Xavier,,,,,,,
Information Society,What'S On Your Mind (Pure Energy),,,,,,,
The Holloways,Two Left Feet,,,,,,,
Beth Orton,How Far,,,,,,,
Madonna,Nobody'S Perfect,,,,,,,
.38 Special,Back To Paradise,,,,,,,
Madonna,Mer Girl,,,,,,,
Lynyrd Skynyrd,The Needle And The Spoon,,,,,,,
Lynyrd Skynyrd,Swamp Music,,,,,,,
Madonna,Intervention,,,,,,,
...And You Will Know Us By The Trail Of Dead,Source Tags & Codes,,,,,,,
Scripture,No Word Needed,,,,,,,
Beto Cuevas,Vuelvo,,,,,,,
The Hoosiers,Worst Case Scenario,,,,,,,
Insomnium,The Moment Of Reckoning,,,,,,,
The Twilight Singers,Railroad Lullaby,,,,,,,
Ceremony,Living Hell,,,,,,,
Insomnium,Bereavement,,,,,,,
Antti Tuisku,Lähtemässä,,,,,,,
Lykke Li,Tonight,,,,,,,
Elvis Costello,Welcome To The Working Week,,,,,,,
Armin Van Buuren,Zocalo (Feat. Gabriel & Dresden),,,,,,,
The Hidden Cameras,Boys Of Melody,,,,,,,
Panzer Ag,God Eats God,,,,,,,
Beth Orton,This One'S Gonna Bruise,,,,,,,
Paradise Lost,I Can Hate You,,,,,,,
Chairlift,Evident Utensil,,,,,,,
Chairlift,Garbage,,,,,,,
Brand New,Last Chance To Lose Your Keys,,,,,,,
Bran Van 3000,Discosis,,,,,,,
Мои Ракеты Вверх,Gash,,,,,,,
Moby,Anthem,,,,,,,
The Reindeer Section,Strike Me Down,,,,,,,
Korn,Lost,,,,,,,
Korn,Let'S Get This Party Started,,,,,,,
Atb,Some Things Just Are The Way They Are,,,,,,,
Black Label Society,Forever Down,,,,,,,
Extreme,Tragic Comic,,,,,,,
The Rolling Stones,Dangerous Beauty,,,,,,,
Misfits,Witch Hunt,,,,,,,
Miss Kittin,Allergic,,,,,,,
The Wedding Present,Brassneck,,,,,,,
Black Flag,Clocked In,,,,,,,
Brand New,Sowing Season,,,,,,,
Darkwell,The Rejuvination,,,,,,,
Darkthrone,Summer Of The Diabolical Holocaust,,,,,,,
The American Analog Set,The Kindness Of Strangers,,,,,,,
Darkwell,Realm Of Darkness,,,,,,,
Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Sad),,,,,,,
Shakira & Alejandro Sanz,La Tortura,,,,,,,
Extreme,It ('S A Monster),,,,,,,
Extreme,Li'L Jack Horny,,,,,,,
The Cranberries,Dying Inside,,,,,,,
Glenn Branca,The Ascension,,,,,,,
Ayria,The Radio,,,,,,,
Contemporary Noise Quintet,Army Of The Sun,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red House Painters,Dragonflies,,,,,,,
St. Germain,My Mama Said,,,,,,,
Bandalusa,Fui À Cidade,,,,,,,
Douglas Heart,Smoke Screen,,,,,,,
The Concretes,Lonely As Can Be,,,,,,,
Viikate,Unholan Urut,,,,,,,
Moby,Whispering Wind,,,,,,,
Modern Life Is War,Clarity,,,,,,,
Modern Life Is War,Breaking The Cycle,,,,,,,
Modern Life Is War,D.E.A.D.R.A.M.O.N.E.S.,,,,,,,
The American Analog Set,Million Young,,,,,,,
The Almost,I Mostly Copy Other People,,,,,,,
The Rolling Stones,It Won'T Take Long,,,,,,,
Bourbon Crow,Drink 'Till You Ain'T Ugly,,,,,,,
Reverend And The Makers,The State Of Things,,,,,,,
Reverend And The Makers,Open Your Window,,,,,,,
Beastie Boys,Time To Get Ill,,,,,,,
The Clientele,My Own Face Inside The Trees,,,,,,,
Beastie Boys,To All The Girls,,,,,,,
Violator,Artillery Attack,,,,,,,
The Cranberries,Liar,,,,,,,
Globus,Diem Ex Dei,,,,,,,
Constantines,Justice,,,,,,,
Constantines,Nighttime/Anytime (It'S Alright),,,,,,,
Kraftwerk,The Man-Machine,,,,,,,
Black Label Society,Death March,,,,,,,
The Rolling Stones,I'M Free,,,,,,,
Dr. Dre,Big Ego'S,,,,,,,
Squarepusher,Welcome To Europe,,,,,,,
Dr. Dog,The World May Never Know,,,,,,,
Dr. Dog,Weekend,,,,,,,
Dr. Dre,The Next Episode (Feat. Snoop Dogg),,,,,,,
Dr. Dre,The Day The Niggaz Took Over,,,,,,,
Turbonegro,Gimme Some,,,,,,,
Violator,Destined To Die,,,,,,,
Rbd,Wanna Play,,,,,,,
Reagan Youth,In Dog We Trust,,,,,,,
Reagan Youth,Jesus Was A Communist,,,,,,,
Modeselektor,The First Rebirth,,,,,,,
Virgin Prunes,Baby Turns Blue,,,,,,,
God Lives Underwater,Lonely Again,,,,,,,
Ghostland Observatory,Stranger Lover,,,,,,,
Mogwai,Like Herod (Live),,,,,,,
Modest Mouse,A Life Of Artic Sounds,0.6,0.4,0.6,0.4,0.6,0.6,0.2
