artist_name,track_name,Vocal Register,Vocal Timbre Thin to Full,Vocal Breathiness,Vocal Smoothness,Vocal Grittiness,Vocal Nasality,Vocal Accompaniment
The Fall Of Troy,F.C.P.R.E.M.I.X.,,,,,,,
Paradise Lost,Ash & Debris,,,,,,,
Nick Cave & The Bad Seeds,I Let Love In,,,,,,,
Death,Spirit Crusher,,,,,,,
Phoenix,I'M An Actor,,,,,,,
Snow Patrol,Days Without Paracetamol,,,,,,,
Adult.,Glue Your Eyelids Together,,,,,,,
Nas,Represent,0.4,0.8,0.2,0.6,0.4,0.2,0.0
Tool,Cold And Ugly,,,,,,,
Sara Bareilles,Between The Lines,,,,,,,
Saosin,I Never Wanted To,,,,,,,
David Guetta,Love Is Gone,,,,,,,
Erykah Badu,Certainly,,,,,,,
Jolie Holland,Springtime Can Kill You,,,,,,,
The Mamas & The Papas,Dedicated To The One I Love,,,,,,,
The Who,Going Mobile,,,,,,,
Peaches,Set It Off,,,,,,,
Iamx,You Stick It In Me,,,,,,,
Queens Of The Stone Age,God Is In The Radio,,,,,,,
The Kinks,Death Of A Clown,,,,,,,
田中理恵,Quiet Night C.E. 73,,,,,,,
Athlete,Modern Mafia,,,,,,,
*Nsync,It'S Gonna Be Me,,,,,,,
Thrice,Stare At The Sun,,,,,,,
Beck,Beercan,,,,,,,
Lucky Twice,Lucky,,,,,,,
At The Gates,Into The Dead Sky,,,,,,,
Afi,Rabbits Are Roadkill On Rt. 37,,,,,,,
Iamx,Heatwave,,,,,,,
Beth Gibbons & Rustin Man,Show,,,,,,,
Pearl Jam,Inside Job,,,,,,,
Maná,Ojalá Pudiera Borrarte,,,,,,,
Dream Theater,New Millennium,,,,,,,
Red Hot Chili Peppers,Savior,,,,,,,
Him,Resurrection,,,,,,,
Bat For Lashes,Two Planets,0.8,0.6,0.8,0.8,0.2,0.2,0.4
Foo Fighters,Lonely As You,,,,,,,
Muscles,Sweaty,,,,,,,
Yellowcard,Believe,,,,,,,
Scorpions,Loving You Sunday Morning,,,,,,,
Suede,Breakdown,,,,,,,
Green Day,Hitchin' A Ride,,,,,,,
Wire,Lowdown,,,,,,,
Augustana,Wasteland,,,,,,,
Grandaddy,Rear View Mirror,,,,,,,
Miles Davis,Jeru,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Magnetic Fields,The Cactus Where Your Heart Should Be,,,,,,,
Porcupine Tree,Stranger By The Minute,,,,,,,
Nada Surf,Blonde On Blonde,,,,,,,
Scouting For Girls,It'S Not About You,,,,,,,
Metallica,Ronnie,,,,,,,
September,Cry For You (Single Edit),,,,,,,
Beyoncé,Listen,,,,,,,
Siouxsie And The Banshees,The Killing Jar,,,,,,,
The Decemberists,Sons And Daughters,,,,,,,
Zeigeist,Cuffs,,,,,,,
Farben Lehre,Rozkołysanka,,,,,,,
Gavin Degraw,Chariot,,,,,,,
Los Hermanos,Morena,,,,,,,
Bono & Secret Machines,I Am The Walrus,,,,,,,
Bonobo,If You Stayed Over (Feat. Fink),,,,,,,
Grandaddy,Jeez Louise,,,,,,,
Yazoo,Nobody'S Diary,,,,,,,
M. Ward,Outta My Head,,,,,,,
The Gathering,Even The Spirits Are Afraid,,,,,,,
Spiritualized,Stay With Me,,,,,,,
Howling Bells,The Bell Hit,,,,,,,
The Streets,Wouldn'T Have It Any Other Way,,,,,,,
Deathstars,Synthetic Generation,,,,,,,
Ok Go,Crash The Party,,,,,,,
Beirut,My Family'S Role In The World Revolution,,,,,,,
Groove Armada,I See You Baby (Fatboy Slim Radio Edit),,,,,,,
Athlete,I Love,,,,,,,
St. Vincent,Paris Is Burning,,,,,,,
R.E.M.,Crush With Eyeliner,,,,,,,
Britney Spears,Bombastic Love,,,,,,,
Foo Fighters,Home,,,,,,,
Blink-182,Reckless Abandon,,,,,,,
The Rolling Stones,Midnight Rambler,,,,,,,
Super Junior,돈 돈! (Don'T Don),,,,,,,
Milburn,Cheshire Cat Smile,,,,,,,
Grandaddy,Summer Here Kids,,,,,,,
Bonobo,Dismantling Frank,,,,,,,
Voxtrot,Missing Pieces,,,,,,,
Supergrass,Diamond Hoo Ha Man,,,,,,,
Sculptured,Snow Covers All,,,,,,,
Helios,Coast Off,,,,,,,
The Drill,The Drill,,,,,,,
Poisonblack,With Her I Die,,,,,,,
Boards Of Canada,A Is To B As B Is To C,,,,,,,
Mates Of State,Like U Crazy,,,,,,,
Cliff Martinez,First Sleep,,,,,,,
Sean Lennon,Dead Meat,,,,,,,
The Beatles,I'Ll Cry Instead,,,,,,,
Poison,I Won'T Forget You,,,,,,,
The Maccabees,Lego,,,,,,,
Foo Fighters,The One,,,,,,,
Silverchair,Abuse Me,,,,,,,
Hanoi Rocks,Tragedy,,,,,,,
Ensiferum,Intro,,,,,,,
Sinéad O'Connor,Nothing Compares To You,,,,,,,
Leaves' Eyes,Temptation,0.8,0.8,0.6,0.8,0.2,0.2,0.6
:Wumpscut:,Embryodead,,,,,,,
The Cranberries,You And Me,,,,,,,
Chemistry,Top Of The World,,,,,,,
The Jesus And Mary Chain,Down On Me,,,,,,,
Tunng,Woodcat,,,,,,,
Larrikin Love,Downing Street Kindling,,,,,,,
The Jesus And Mary Chain,Far Gone And Out,,,,,,,
St. Germain,La Goutte D'Or,,,,,,,
Gojira,Ocean Planet,,,,,,,
Type O Negative,Die With Me,,,,,,,
Riverside,Stuck Between,,,,,,,
The White Stripes,A Boy'S Best Friend,,,,,,,
Elbow,Friend Of Ours,,,,,,,
Yo La Tengo,The Summer,,,,,,,
Tom Waits,Frank'S Wild Years,,,,,,,
Radiohead,Permanent Daylight,,,,,,,
Norah Jones,In The Morning,,,,,,,
Pearl Jam,Betterman,,,,,,,
Katatonia,Cold Ways,0.4,0.6,0.8,0.6,0.4,0.2,0.4
Go-Go'S,Our Lips Are Sealed,,,,,,,
Enya,It'S In The Rain,,,,,,,
Justin Timberlake,Lovestoned,,,,,,,
Coheed And Cambria,Always & Never,,,,,,,
Beirut,La Llorona,,,,,,,
Eels,Selective Memory,,,,,,,
Doves,Friday'S Dust,,,,,,,
Depeche Mode,Lovetheme,,,,,,,
Soilwork,20 More Miles,0.6,0.8,0.2,0.4,0.8,0.4,0.6
The 69 Eyes,From Dusk Till Dawn,0.4,0.8,0.2,0.6,0.8,0.4,0.4
The Cure,A Reflection,,,,,,,
David Bowie,Sense Of Doubt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basement Jaxx,Hey U,,,,,,,
Sentenced,Drown Together,,,,,,,
Joe Cocker,You Can Leave Your Hat On,,,,,,,
Nine Inch Nails,Piggy (Nothing Can Stop Me Now),,,,,,,
Depeche Mode,Comatose,,,,,,,
Enya,Book Of Days,,,,,,,
Katie Melua,Blue Shoes,,,,,,,
Amon Tobin,Ever Falling,,,,,,,
Wednesday 13,Look What The Bats Dragged In,,,,,,,
Machine Head,Now I Lay Thee Down,0.6,0.8,0.2,0.4,1.0,0.2,0.4
Cock Robin,A Little Innocence,,,,,,,
Ｃｈｅｍｉｓｔｒｙ/Crystal Kay,Two As One -Chemistry × Crystal Kay,,,,,,,
Just Jack,Writer'S Block,,,,,,,
Alice Cooper,Under My Wheels,,,,,,,
Blind Guardian,Otherland,,,,,,,
Matchbox Twenty,Long Day,,,,,,,
Lacuna Coil,Comalies,,,,,,,
Madonna,Hollywood,,,,,,,
The 69 Eyes,Stolen Season,,,,,,,
Biffy Clyro,Living Is A Problem Because Everything Dies,,,,,,,
Kate Bush,Joanni,,,,,,,
Pavement,Two States,,,,,,,
Conjure One,Tears From The Moon,,,,,,,
Erasure,Always,,,,,,,
Underoath,I Don'T Feel Very Receptive Today,,,,,,,
Lacuna Coil,Stars,,,,,,,
Vast,I'M Dying,,,,,,,
Ian Van Dahl,Castles In The Sky,,,,,,,
Dragonette,Competition,0.8,0.6,0.4,0.6,0.2,0.4,0.6
The Dodos,Eyelids,,,,,,,
Kraftwerk,Elektro Kardiogramm,,,,,,,
Depeche Mode,Higher Love,,,,,,,
The Cult,Love Removal Machine,,,,,,,
Katatonia,A Darkness Coming,,,,,,,
Alice Cooper,Feed My Frankenstein,,,,,,,
Sufjan Stevens,No Man'S Land,,,,,,,
In Flames,Everything Counts,,,,,,,
Black Rebel Motorcycle Club,Open Invitation,,,,,,,
Broken Social Scene,Market Fresh,,,,,,,
Alanis Morissette,Joining You,,,,,,,
Junior Jack,Thrill Me,,,,,,,
The Chemical Brothers,Fuck Up Beats,,,,,,,
Dangerdoom,Space Ho'S,,,,,,,
Dio,Don'T Talk To Strangers,,,,,,,
José González,The Nest,,,,,,,
Adam And The Ants,Dog Eat Dog,,,,,,,
Story One,Lanes,,,,,,,
Ladytron,Cease2Xist,,,,,,,
Thirteen Senses,Do No Wrong,,,,,,,
British Sea Power,Like A Honeycomb,,,,,,,
Andy Mckee,Art Of Motion,,,,,,,
Sun Kil Moon,Trucker'S Atlas,,,,,,,
Bob Marley & The Wailers,No Woman No Cry,,,,,,,
Anberlin,The Feel Good Drag,,,,,,,
Dangerdoom,Benzie Box (Feat. Cee-Lo),,,,,,,
Moonsorrow,Kivenkantaja,,,,,,,
The Chemical Brothers,Hold Tight London,,,,,,,
The Jesus And Mary Chain,Something'S Wrong,,,,,,,
The Black Keys,Remember When (Side A),,,,,,,
Infected Mushroom,Converting Vegetarians,,,,,,,
Infected Mushroom,Heavyweight,,,,,,,
Godsmack,I Fucking Hate You,,,,,,,
Before The Dawn,Fear Me,,,,,,,
Guided By Voices,A Salty Salute,,,,,,,
Kim Wilde,You Came,,,,,,,
Lamb,Gold,,,,,,,
Jet,Last Chance,,,,,,,
Midnight Juggernauts,Nine Lives,,,,,,,
The Dandy Warhols,Good Morning,,,,,,,
Metallica,Tuesday'S Gone,,,,,,,
The Dandy Warhols,Be-In,,,,,,,
笠松広司,Kaishou,,,,,,,
Cat Power,Kingsport Town,,,,,,,
Dangerdoom,A.T.H.F.,,,,,,,
Múm,There Is A Number Of Small Things,,,,,,,
Bob Marley & The Wailers,No Woman No Cry (Live),,,,,,,
Metallica,Thorn Within,,,,,,,
Garbage,Nobody Loves You,,,,,,,
The Knife,Real Life Television,,,,,,,
Dan Le Sac Vs. Scroobius Pip,Thou Shalt Always Kill,,,,,,,
Sunset Swish,My Pace,,,,,,,
Butthole Surfers,Human Cannonball,,,,,,,
The Dandy Warhols,Orange,,,,,,,
Colleen,Your Heart On Your Sleeve,,,,,,,
Gravy Train!!!!,Hella Nervous,,,,,,,
Sufjan Stevens,Concerning The Ufo Sightings,,,,,,,
The Gun Club,Sex Beat,,,,,,,
雅-Miyavi-,Hime,,,,,,,
Le Sport,Your Brother Is My Only Hope,,,,,,,
Atb,Humanity (Live Video Edit),,,,,,,
M. Ward,Requiem,,,,,,,
Guano Apes,You Can'T Stop Me,,,,,,,
Kraftwerk,Metropolis,,,,,,,
Kraak & Smaak,Squeeze Me,,,,,,,
The Notwist,Sleep,,,,,,,
Within Temptation,Final Destination,,,,,,,
The Black Keys,Just Got To Be,,,,,,,
British Sea Power,Down On The Ground,,,,,,,
Between The Buried And Me,Croakies And Boatshoes,,,,,,,
Ben Harper,Morning Yearning,,,,,,,
R.E.M.,(Don'T Go Back To) Rockville,,,,,,,
Zero 7,Salt Water Sound,,,,,,,
Green Carnation,Alone,,,,,,,
Andy Mckee,When She Cries,,,,,,,
Clutch,10001110101,,,,,,,
Autolux,Plantlife,,,,,,,
Malajube,Étienne D'Août,,,,,,,
Jefferson Airplane,It'S No Secret,,,,,,,
Bloodbath,Buried By The Dead,,,,,,,
The Cribs,We Can No Longer Cheat You,,,,,,,
Iced Earth,I Died For You,,,,,,,
Enya,Wild Child,,,,,,,
Bell X1,In Every Sunflower,,,,,,,
The The,This Is The Day,,,,,,,
Squeeze,Cool For Cats,,,,,,,
Toots & The Maytals,54-46 Was My Number,,,,,,,
Cary Brothers,Ride,,,,,,,
Janet Jackson,All Nite (Don'T Stop),,,,,,,
Enya,The River Sings,,,,,,,
Benassi Bros.,Every Single Day,,,,,,,
Orchestral Manoeuvres In The Dark,Messages,,,,,,,
Radiohead,Melatonin,,,,,,,
The Chemical Brothers,The Boxer,,,,,,,
Aphex Twin,Ventolin (Video Version),,,,,,,
Mates Of State,Parachutes (Funeral Song),,,,,,,
The White Stripes,Aluminum,,,,,,,
Agalloch,You Were But A Ghost In My Arms,,,,,,,
The Music,Breakin',,,,,,,
The Dandy Warhols,I Love You,,,,,,,
Ferry Corsten,Beautiful,,,,,,,
The Mountain Goats,Woke Up New,,,,,,,
Manic Street Preachers,She Is Suffering,,,,,,,
Health,Triceratops (Cfcf Remix),,,,,,,
Black Star,Re:Definition,,,,,,,
Jonas Brothers,One Man Show,,,,,,,
Poison,Suffragette City,0.6,0.8,0.2,0.4,0.8,0.4,0.6
Iron Maiden,Only The Good Die Young,0.8,1.0,0.2,0.6,0.8,0.2,0.4
Nelly Furtado,Let My Hair Down,,,,,,,
Erasure,Sometimes,,,,,,,
Dr. Dre,What'S The Difference (Feat. Eminem & Xzibit),,,,,,,
Frank Sinatra,Love And Marriage,,,,,,,
British Sea Power,Canvey Island,,,,,,,
Four Tet,A Joy,,,,,,,
P!Nk,U + Ur Hand (Bimbo Jones Radio Edit),,,,,,,
The Verve,Life'S An Ocean,,,,,,,
Lily Allen,Naïve,,,,,,,
The 69 Eyes,Radical,,,,,,,
Mae,This Time Is The Last Time,,,,,,,
Iron Maiden,Paschendale,,,,,,,
Grant Lee Buffalo,Happiness,,,,,,,
Suede,We Are The Pigs,,,,,,,
The Beach Boys,Pet Sounds,,,,,,,
U2,40,,,,,,,
Nick Cave & The Bad Seeds,Up Jumped The Devil,,,,,,,
Lamb Of God,Again We Rise,,,,,,,
Nada Surf,If You Leave,,,,,,,
Ok Go,It'S A Disaster,,,,,,,
Robbie Williams,Tripping,,,,,,,
Riverside,In Two Minds,,,,,,,
Supergrass,Grace,,,,,,,
Diana Ross & The Supremes,Baby Love,,,,,,,
Soilwork,Structure Divine,,,,,,,
Apocalyptica,Harmageddon,,,,,,,
Soilwork,Neurotica Rampage,,,,,,,
Robert Plant,Red For Danger,,,,,,,
Animal Collective,Water Curses,,,,,,,
Daniel Powter,Lie To Me,,,,,,,
Nada Surf,See These Bones,,,,,,,
The Music,Freedom Fighters,,,,,,,
Puscifer,The Undertaker,,,,,,,
Lil Wayne,Lollipop (Feat. Static Major),,,,,,,
Thursday,Asleep In The Chapel,,,,,,,
Alice In Chains,Bleed The Freak,,,,,,,
Scorpions,Always Somewhere,,,,,,,
John Lennon,Mind Games,,,,,,,
Manowar,Hail And Kill,,,,,,,
Aysel & Arash,Always,,,,,,,
Elbow,Puncture Repair,,,,,,,
Doves,Intro,,,,,,,
Billy Bragg & Wilco,Remember The Mountain Bed,,,,,,,
Kaskade,Be Still,,,,,,,
Acid House Kings,Do What You Wanna Do,,,,,,,
Dream Theater,Constant Motion,,,,,,,
Drain Sth,Klotera,,,,,,,
Silverchair,Emotion Sickness,,,,,,,
Spoon,Merchants Of Soul,,,,,,,
Ane Brun,Balloon Ranger,,,,,,,
Nelly Furtado,I Will Make U Cry,,,,,,,
Sepultura,Biotech Is Godzilla,,,,,,,
Daniel Powter,Free Loop,,,,,,,
Grandaddy,Where I'M Anymore,,,,,,,
Jimi Hendrix,Angel,0.6,0.8,0.4,0.8,0.4,0.2,0.6
Beach House,Heart Of Chambers,,,,,,,
U2,If God Will Send His Angels,,,,,,,
Chemistry,伝説の草原 (Patrick Stump Remix),,,,,,,
U2,Everlasting Love,,,,,,,
The Cinematic Orchestra,Man With The Movie Camera,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Talent,Line & Sinker,,,,,,,
Brian Eno,Dead Finks Don'T Talk,,,,,,,
Electric Six,Electric Demons In Love,,,,,,,
The Beatles,Rocky Racoon,,,,,,,
Paradise Lost,Mouth,,,,,,,
Black,Wonderful Life,,,,,,,
Serena-Maneesh,Un-Deux,,,,,,,
Mystery Jets,Mj,,,,,,,
Panda Bear,I'M Not,,,,,,,
Led Zeppelin,For Your Life,,,,,,,
65Daysofstatic,A Failsafe,,,,,,,
Gojira,Esoteric Surgery,,,,,,,
Zz Top,Sleeping Bag,,,,,,,
Mana,En El Muelle De San Blas,,,,,,,
Archie Bronson Outfit,Cuckoo,,,,,,,
Reamonn,Tonight,,,,,,,
P!Nk,Please Don'T Leave Me,,,,,,,
A Tribe Called Quest,Sucka Nigga,,,,,,,
Ensemble Orchestral Synaxis,Les Jours Tristes [Instrumental],0.0,0.0,0.0,0.0,0.0,0.0,0.0
The 69 Eyes,Forever More,,,,,,,
David Bowie,Sons Of The Silent Age,,,,,,,
Air Traffic,Charlotte,,,,,,,
Grandaddy,Elevate Myself,,,,,,,
Róisín Murphy,Footprints,,,,,,,
Morrissey,All You Need Is Me,,,,,,,
Orange Juice,Falling And Laughing,,,,,,,
Someone Still Loves You Boris Yeltsin,House Fire,,,,,,,
Burial,Distant Lights,,,,,,,
Morcheeba,Way Beyond,,,,,,,
Genesis,Mama,,,,,,,
Nicole Kidman,One Day I'Ll Fly Away,,,,,,,
Bedouin Soundclash,Shelter,,,,,,,
Disturbed,Sacred Lie,,,,,,,
The Spinto Band,Did I Tell You,,,,,,,
Air France,Collapsing At Your Doorstep,,,,,,,
Erick Morillo & P. Diddy,Dance I Said (Soulcast Remix),,,,,,,
Bloodhound Gang,Three Point One Four,,,,,,,
The Maccabees,All In Your Rows,,,,,,,
A Tribe Called Quest,Luck Of Lucien,,,,,,,
Groove Armada,But I Feel Good,,,,,,,
Longview,When You Sleep,,,,,,,
Sigur Rós,Veröld Ný Og Óð,,,,,,,
M. Ward,Right In The Head,,,,,,,
Boards Of Canada,Zoetrope,,,,,,,
Nine Inch Nails,22 Ghosts Iii,,,,,,,
Eric Prydz,Pjanoo,,,,,,,
Nine Inch Nails,24 Ghosts Iii,,,,,,,
Cmx,Palvelemaan Konetta,,,,,,,
The Distillers,City Of Angels,,,,,,,
The Notorious B.I.G.,Big Poppa,,,,,,,
David Bowie,The Width Of A Circle,,,,,,,
Sirenia,Sister Nightfall,,,,,,,
Faith No More,Stripsearch,,,,,,,
The Ark,One Of Us Is Gonna Die Young,,,,,,,
The Unicorns,Inoculate The Innocuous,,,,,,,
Beyoncé,Deja Vu (Feat. Jay-Z),,,,,,,
No Doubt,End It On This,,,,,,,
Disturbed,Remember,,,,,,,
The Long Blondes,Erin O'Connor,,,,,,,
Okkervil River,You Can'T Hold The Hand Of A Rock And Roll Man,,,,,,,
Dapunksportif,Summer Boys,,,,,,,
Manic Street Preachers,Australia,,,,,,,
Mylo,Emotion 98.6,,,,,,,
Ted Leo And The Pharmacists,Biomusicology,,,,,,,
Robyn,Who'S That Girl,,,,,,,
Έλενα Παπαρίζου,Gigolo (Greek Version),,,,,,,
Yellowcard,Back Home,,,,,,,
Pavement,Box Elder,,,,,,,
Neil Young,Words (Between The Lines Of Age),,,,,,,
Sigur Rós,Hún Jörð ...,,,,,,,
Maps,To The Sky,,,,,,,
Sigur Rós,Ba Ba,,,,,,,
Arch Enemy,End Of The Line,0.6,0.8,0.2,0.2,1.0,0.4,0.4
Dream Theater,Learning To Live,,,,,,,
Warrel Dane,Your Chosen Misery,,,,,,,
Ichimaru Gin (Yusa Koji),Sekai Wa Sude Ni Azamuki No Ue Ni,0.6,0.4,0.6,0.8,0.2,0.4,0.2
Queens Of The Stone Age,Feel Good Hit Of The Summer (Reprise),,,,,,,
Annuals,Brother,,,,,,,
Britney Spears,Before The Goodbye,,,,,,,
Neko Case,Hex,,,,,,,
Groove Armada,Get Down,,,,,,,
Maná,Sabanas Frias,,,,,,,
The Goo Goo Dolls,Hate This Place,,,,,,,
Tristania,Lethean River,,,,,,,
Black Mountain,Set Us Free,,,,,,,
Van Halen,I'Ll Wait,,,,,,,
Dark Funeral,An Apprentice Of Satan,,,,,,,
Bang Gang,Find What You Get,,,,,,,
The Beatles,Tell Me What You See,,,,,,,
Ben Folds,Late,,,,,,,
Talking Heads,The Book I Read,,,,,,,
Judas Priest,Diamonds And Rust,,,,,,,
Talking Heads,Stay Hungry,,,,,,,
Brian Eno,On Some Faraway Beach,,,,,,,
Gabriel & Dresden,Arcadia,,,,,,,
U2,Out Of Control,,,,,,,
Rihanna,Lemme Get That,,,,,,,
Mogwai,The Precipice,,,,,,,
Queen,Love Of My Life,,,,,,,
Rilo Kiley,August,,,,,,,
Empire Of The Sun,Delta Bay,,,,,,,
Alter Ego,Rocker,,,,,,,
David Gilmour,This Heaven,,,,,,,
Brand New,Sudden Death In Carolina,,,,,,,
Pink Floyd,Yet Another Movie,,,,,,,
Dream Theater,The Dance Of Eternity,,,,,,,
Beth Gibbons & Rustin Man,Funny Time Of Year,,,,,,,
Oasis,Soldier On,,,,,,,
Whitesnake,Don'T Break My Heart Again,,,,,,,
Dream Theater,The Glass Prison,,,,,,,
Britney Spears,State Of Grace,,,,,,,
Enigma,Mea Culpa,,,,,,,
Anthrax,Deathrider,,,,,,,
Violent Femmes,Confessions,,,,,,,
Foo Fighters,What If I Do?,,,,,,,
Dream Theater,One Last Time,0.8,0.6,0.4,0.8,0.2,0.2,0.6
Weezer,Dope Nose,,,,,,,
Backyard Babies,Come Undone,,,,,,,
Yoshihisa Hirano And Hideki Taniuchi,L'S Theme,,,,,,,
Beck,The Information,,,,,,,
Wu-Tang Clan,Tearz,0.4,0.6,0.2,0.6,0.6,0.4,0.4
Clap Your Hands Say Yeah,Goodbye To Mother And The Cove,,,,,,,
Clap Your Hands Say Yeah,Yankee Go Home,,,,,,,
Jack Johnson,F-Stop Blues,,,,,,,
Natalie Imbruglia,Glorious,,,,,,,
The Doors,The Wasp (Texas Radio And The Big Beat),,,,,,,
Finntroll,Kitteldags,,,,,,,
Travis,Somewhere Else,,,,,,,
Holy Fuck,Echo Sam,,,,,,,
U2,Trip Through Your Wires,,,,,,,
The Velvet Underground,Jesus,,,,,,,
The Rolling Stones,Shake Your Hips,,,,,,,
Staind,It'S Been A While,,,,,,,
Hallucinogen,Lsd,,,,,,,
The Gathering,South American Ghost Ride,,,,,,,
Afi,Totalimmortal,,,,,,,
Dave Matthews Band,The Best Of What'S Around,,,,,,,
Emperor,Alsvartr (The Oath),,,,,,,
Tori Amos,Devils And Gods,,,,,,,
Pj Harvey,Man-Size Sextet,,,,,,,
Skinny Puppy,Deep Down Trauma Hounds,,,,,,,
The Fiery Furnaces,Single Again,,,,,,,
Coheed And Cambria,Three Evils (Embodied In Love And Shadow),,,,,,,
Talking Heads,Houses In Motion,,,,,,,
Thievery Corporation,Un Simple Histoire (A Simple Story),,,,,,,
Meshuggah,Disenchantment,,,,,,,
Backyard Babies,People Like People Like People Like Us,,,,,,,
Crime In Stereo,Amsterdamned!,,,,,,,
Pulp,The Fear,,,,,,,
U2,Yahweh,,,,,,,
The Cardigans,Paralyzed,,,,,,,
The Delgados,Coming In From The Cold,,,,,,,
Ween,Fiesta,,,,,,,
Thomas Dolby,One Of Our Submarines,,,,,,,
Strapping Young Lad,Wrong Side,,,,,,,
The Offspring,Have You Ever,,,,,,,
Mew,The Seething Rain Weeps For You (Uda Pruda),,,,,,,
Muse,House Of The Rising Sun,,,,,,,
Gonzales,Meischeid,,,,,,,
Ayreon,Day Six: Childhood,,,,,,,
Born Ruffians,I Need A Life,,,,,,,
Born Ruffians,Little Garçon,,,,,,,
Azure Ray,Rise,0.6,0.4,1.0,0.8,0.2,0.2,0.4
Ayreon,Day Five: Voices,,,,,,,
Velvet Revolver,The Last Fight,,,,,,,
Ayo,Down On My Knees,,,,,,,
Stars,Time Can Never Kill The True Heart,,,,,,,
Rush,Witch Hunt,,,,,,,
Juanes,Es Por Tí,,,,,,,
Finntroll,Skogens Hämnd,,,,,,,
Shakira,How Do You Do,,,,,,,
Talking Heads,Air,,,,,,,
Yo La Tengo,Everyday,,,,,,,
Deerhoof,Panda Panda Panda,,,,,,,
Sonic Syndicate,Enclave,,,,,,,
The Clash,Four Horsemen,,,,,,,
The Pussycat Dolls,Beep (Feat. Will.I.Am),,,,,,,
The Cardigans,Higher,,,,,,,
Édith Piaf,Milord,,,,,,,
Sonic Syndicate,Callous,,,,,,,
Lynyrd Skynyrd,What'S Your Name,,,,,,,
Explosions In The Sky,Day Five,,,,,,,
Sondre Lerche,On The Tower,,,,,,,
New Order,This Time Of Night,,,,,,,
Starsailor,Good Souls,0.6,0.8,0.6,0.8,0.4,0.4,0.6
The Doors,Queen Of The Highway,,,,,,,
Atmosphere,Like The Rest Of Us,,,,,,,
Stars,On Peak Hill,,,,,,,
Black Light Burns,The Mark,,,,,,,
The Waterboys,Fisherman'S Blues,,,,,,,
Stars,The Woods,,,,,,,
Calexico,Yours And Mine,0.4,0.6,0.6,0.8,0.2,0.4,0.6
Beulah,Hello Resolven,,,,,,,
Moby,I Love To Move In Here,,,,,,,
Tv On The Radio,Don'T Love You,,,,,,,
Pink Floyd,Shine On You Crazy Diamond (Parts Vi-Ix),0.4,0.6,0.8,0.8,0.2,0.2,0.4
Black Sabbath,Rat Salad,,,,,,,
The Courteeners,Not Nineteen Forever,0.6,0.6,0.4,0.6,0.6,0.4,0.4
Liquido,Narcotic,,,,,,,
Air,How Does It Make You Feel,,,,,,,
Andrew Bird,Spare-Ohs,,,,,,,
The Moldy Peaches,Jorge Regula,,,,,,,
Lisa Gerrard,Come Tenderness,,,,,,,
Kettcar,Landungsbrücken Raus,,,,,,,
Uffie,F1Rst Love,,,,,,,
Shania Twain,You'Re Still The One,,,,,,,
Elliott Smith,Kiwi Maddog 20/20,,,,,,,
Art Brut,Late Sunday Evening,,,,,,,
Sonic Youth,I Love You Golden Blue,,,,,,,
Devendra Banhart,Tit Smoking In The Temple Of Artesan Mimicry,0.6,0.6,0.8,0.6,0.4,0.6,0.4
Vnv Nation,Lightwave,,,,,,,
Trivium,Tread The Floods,,,,,,,
Blind Guardian,Turn The Page,,,,,,,
Avril Lavigne,Things I'Ll Never Say,,,,,,,
Mando Diao,Lady,,,,,,,
Datarock,The Most Beautiful Girl,,,,,,,
Ween,Learnin' To Love,,,,,,,
Mr. Bungle,Squeeze Me Macaroni,,,,,,,
Muse,Shine Acoustic,,,,,,,
Jenny Owen Youngs,Voice On Tape,,,,,,,
Dulce Liquido,Under The Silence,,,,,,,
Blue October,Into The Ocean,,,,,,,
The Breeders,I Just Wanna Get Along,,,,,,,
Tactical Sekt,Awaken The Ghost (Final Awakening),0.4,0.6,0.2,0.4,0.8,0.2,0.4
Alexisonfire,It Was Fear Of Myself That Made Me Odd,,,,,,,
Rush,The Pass,,,,,,,
Glass Candy,Etheric Device,,,,,,,
Teräsbetoni,Taivas Lyö Tulta,,,,,,,
Tori Amos,I'M Not In Love,,,,,,,
Chris Garneau,Castle-Time,,,,,,,
Anathema,A Fine Day To Exit,,,,,,,
Shearwater,Home Life,,,,,,,
Motion City Soundtrack,Attractive Today,,,,,,,
Chromeo,Intro,,,,,,,
Au Revoir Simone,I Couldn'T Sleep,0.8,0.4,0.8,0.6,0.0,0.2,0.4
Anathema,Feel,0.6,0.8,0.6,0.8,0.4,0.2,0.4
Ben Kweller,Penny On The Train Track,,,,,,,
The Rapture,Echoes,,,,,,,
Au Revoir Simone,Back In Time,,,,,,,
The Doors,Summer'S Almost Gone,,,,,,,
Belle And Sebastian,Slow Graffiti,,,,,,,
Kamelot,Solitaire,,,,,,,
Kanye West,Workout Plan,,,,,,,
Anathema,Emotional Winter,,,,,,,
Unkle,Chaos,,,,,,,
Esthero,Superheroes,,,,,,,
The Wildhearts,The Miles Away Girl,,,,,,,
The Rolling Stones,Torn And Frayed,0.6,0.6,0.4,0.6,0.8,0.6,0.8
Warsaw,They Walked In Line,,,,,,,
Duran Duran,Wild Boys,,,,,,,
Ultravox,Paths And Angles,,,,,,,
Cake,Mexico,,,,,,,
