artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Lacuna Coil,My Wings,,,,,,,,,,,,,,,,
Skunk Anansie,Secretly,,,,,,,,,,,,,,,,
Machinae Supremacy,Rogue World Asylum,,,,,,,,,,,,,,,,
Katatonia,Wealth,,,,,,,,,,,,,,,,
Arctic Monkeys,Despair In The Departure Lounge,,,,,,,,,,,,,,,,
David Bowie,Let'S Spend The Night Together,,,,,,,,,,,,,,,,
Kyuss,Hurricane,,,,,,,,,,,,,,,,
Miles Davis,Flamenco Sketches,,,,,,,,,,,,,,,,
Suede,She'S Not Dead,,,,,,,,,,,,,,,,
Gaelle,Give It Back,,,,,,,,,,,,,,,,
Creedence Clearwater Revisited,Have You Ever Seen The Rain?,,,,,,,,,,,,,,,,
Funeral For A Friend,Rookie Of The Year,,,,,,,,,,,,,,,,
Fujiya & Miyagi,In One Ear And Out The Other,,,,,,,,,,,,,,,,
The Cardigans,For What It'S Worth,,,,,,,,,,,,,,,,
Sparks,This Town Ain'T Big Enough For Both Of Us,,,,,,,,,,,,,,,,
Roxette,Crash! Boom! Bang!,,,,,,,,,,,,,,,,
Iamx,Naked But Safe,,,,,,,,,,,,,,,,
Crowded House,Weather With You,,,,,,,,,,,,,,,,
Gang Of Four,Glass,,,,,,,,,,,,,,,,
The National,Slipping Husband,,,,,,,,,,,,,,,,
The National,Murder Me Rachael,,,,,,,,,,,,,,,,
Al Green,I'M Still In Love With You,,,,,,,,,,,,,,,,
New Order,Confusion,,,,,,,,,,,,,,,,
Backyard Babies,Cockblocker Blues,,,,,,,,,,,,,,,,
Phoenix,Victim Of The Crime,,,,,,,,,,,,,,,,
Bob Dylan,One Of Us Must Know (Sooner Or Later),,,,,,,,,,,,,,,,
Smog,Say Valley Maker,,,,,,,,,,,,,,,,
Broken Social Scene,Her Disappearing Theme,,,,,,,,,,,,,,,,
Bing Crosby,White Christmas,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Fatboy Slim,Going Out Of My Head,,,,,,,,,,,,,,,,
Ambulance Ltd,Sugar Pill,,,,,,,,,,,,,,,,
Tegan And Sara,And Darling,,,,,,,,,,,,,,,,
Minor Threat,Stand Up,,,,,,,,,,,,,,,,
Dj Shadow,Mongrel...,,,,,,,,,,,,,,,,
Minus The Bear,Get Me Naked 2: Electric Boogaloo,,,,,,,,,,,,,,,,
Goldfrapp,Beautiful,,,,,,,,,,,,,,,,
Him,Passion'S Killing Floor,,,,,,,,,,,,,,,,
Travis,3 Times And You Lose,,,,,,,,,,,,,,,,
Enigma,T.N.T. For The Brain,,,,,,,,,,,,,,,,
Grateful Dead,Ripple,,,,,,,,,,,,,,,,
The Duke Spirit,You Were Born Inside My Heart,,,,,,,,,,,,,,,,
Cansei De Ser Sexy,Let'S Reggae All Night,,,,,,,,,,,,,,,,
Sun Kil Moon,Glenn Tipton,,,,,,,,,,,,,,,,
Poets Of The Fall,Gravity,,,,,,,,,,,,,,,,
Jet,Shine On,,,,,,,,,,,,,,,,
Live,The Dolphin'S Cry,,,,,,,,,,,,,,,,
David Guetta,The World Is Mine,,,,,,,,,,,,,,,,
The Feeling,Kettle'S On,,,,,,,,,,,,,,,,
Augustana,Mayfield,,,,,,,,,,,,,,,,
The Thrills,Santa Cruz (You'Re Not That Far),,,,,,,,,,,,,,,,
Anberlin,Hello Alone,,,,,,,,,,,,,,,,
Grandaddy,Yeah Is What We Had,,,,,,,,,,,,,,,,
Him,Death Is In Love With Us,,,,,,,,,,,,,,,,
Rage Against The Machine,Kick Out The Jams,,,,,,,,,,,,,,,,
Grandaddy,Lost On Yer Merry Way,,,,,,,,,,,,,,,,
The Dresden Dolls,Me & The Minibar,,,,,,,,,,,,,,,,
Sufjan Stevens,The Vivian Girls Are Visited In The Night By Saint Dargarius And His Squadron Of Benevolent Butterflies,,,,,,,,,,,,,,,,
Manic Street Preachers,Archives Of Pain,,,,,,,,,,,,,,,,
Cats On Fire,Higher Grounds,,,,,,,,,,,,,,,,
The Hives,Supply And Demand,,,,,,,,,,,,,,,,
Beach House,Heart And Lungs,,,,,,,,,,,,,,,,
Nick Cave & The Bad Seeds,The Ship Song,,,,,,,,,,,,,,,,
The Raconteurs,Attention,,,,,,,,,,,,,,,,
The Sounds,Hit Me,,,,,,,,,,,,,,,,
Iamx,Skin Vision,0.6,0.6,0.8,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0
Beach House,Holy Dances,,,,,,,,,,,,,,,,
Snow Patrol,Disaster Button,,,,,,,,,,,,,,,,
Snow Patrol,Downhill From Here,,,,,,,,,,,,,,,,
Spice Girls,Viva Forever,,,,,,,,,,,,,,,,
Demons & Wizards,Crimson King,,,,,,,,,,,,,,,,
Arctic Monkeys,Bet You Look Good On The Dancefloor,,,,,,,,,,,,,,,,
The Faint,Total Job,,,,,,,,,,,,,,,,
Big L,Put It On,,,,,,,,,,,,,,,,
Infernal,From Paris To Berlin,,,,,,,,,,,,,,,,
The Faint,Your Retro Career Melted,,,,,,,,,,,,,,,,
Air,Redhead Girl,,,,,,,,,,,,,,,,
Bonobo,Nothing Owed,,,,,,,,,,,,,,,,
Tori Amos,General Joy,,,,,,,,,,,,,,,,
W.A.S.P.,L.O.V.E. Machine,,,,,,,,,,,,,,,,
Anathema,Pressure,,,,,,,,,,,,,,,,
Higurashi No Naku Koro Ni - Eiko Shimamiya,Higurashi Opening,0.6,0.4,0.8,0.4,0.6,0.6,0.0,0.8,0.0,0.4,0.0,0.0,1.0,0.8,0.6,0.0
Sublime,Garden Grove,,,,,,,,,,,,,,,,
Carcass,Carnal Forge,,,,,,,,,,,,,,,,
Green Day,She,,,,,,,,,,,,,,,,
Disturbed,Pain Redefined,,,,,,,,,,,,,,,,
Pink Floyd,Wearing The Inside Out,,,,,,,,,,,,,,,,
Radiohead,A Reminder,,,,,,,,,,,,,,,,
Matthew Dear,Fleece On Brain,,,,,,,,,,,,,,,,
At The Drive-In,Cosmonaut,,,,,,,,,,,,,,,,
Against Me!,Those Anarcho Punks Are Mysterious...,,,,,,,,,,,,,,,,
Ok Go,No Sign Of Life,,,,,,,,,,,,,,,,
Ok Go,Oh Lately It'S So Quiet,,,,,,,,,,,,,,,,
Metallica,The House Jack Built,,,,,,,,,,,,,,,,
Faust,Krautrock,,,,,,,,,,,,,,,,
Seeed,Ding,,,,,,,,,,,,,,,,
Snow Patrol,Warmer Climate,,,,,,,,,,,,,,,,
Cocteau Twins,Violaine,,,,,,,,,,,,,,,,
The Sisters Of Mercy,First And Last And Always,,,,,,,,,,,,,,,,
Andrew Bird,Opposite Day,,,,,,,,,,,,,,,,
Black Sabbath,Sabbra Cadabra,,,,,,,,,,,,,,,,
The Blood Brothers,Peacock Skeleton With Crooked Feathers,,,,,,,,,,,,,,,,
The Black Keys,Grown So Ugly,,,,,,,,,,,,,,,,
Boards Of Canada,Alpha And Omega,,,,,,,,,,,,,,,,
Jimmy Eat World,Disintegration,,,,,,,,,,,,,,,,
Blink-182,Going Away To College,,,,,,,,,,,,,,,,
The Black Eyed Peas,Let'S Get It Started,,,,,,,,,,,,,,,,
Joni Mitchell,Carey,,,,,,,,,,,,,,,,
Def Leppard,Bringin' On The Heartbreak,,,,,,,,,,,,,,,,
Tokyo Police Club,La Ferrassie,,,,,,,,,,,,,,,,
Neko Case,Train From Kansas City,,,,,,,,,,,,,,,,
Department Of Eagles,Phantom Other,,,,,,,,,,,,,,,,
Future Prophecies,Dreadlock,,,,,,,,,,,,,,,,
Fujiya & Miyagi,Sucker Punch,,,,,,,,,,,,,,,,
Craig Armstrong,Laura'S Theme,,,,,,,,,,,,,,,,
Covenant,We Stand Alone,,,,,,,,,,,,,,,,
Jay-Z,D'Evils,,,,,,,,,,,,,,,,
Broken Social Scene,It'S All Gonna Break,,,,,,,,,,,,,,,,
Korn,Thoughtless,,,,,,,,,,,,,,,,
The Cinematics,Break,,,,,,,,,,,,,,,,
Dream Theater,I Walk Beside You,,,,,,,,,,,,,,,,
Elefant,Bokkie,,,,,,,,,,,,,,,,
Yo La Tengo,Let'S Save Tony Orlando'S House,,,,,,,,,,,,,,,,
Buzzcocks,Lipstick,,,,,,,,,,,,,,,,
Yo La Tengo,Shadows,,,,,,,,,,,,,,,,
The 69 Eyes,Wings And Hearts,,,,,,,,,,,,,,,,
John Lennon,Oh My Love,,,,,,,,,,,,,,,,
Disturbed,Violence Fetish,,,,,,,,,,,,,,,,
Bon Jovi,Keep The Faith,,,,,,,,,,,,,,,,
Imogen Heap,Getting Scared,,,,,,,,,,,,,,,,
The Goo Goo Dolls,Here Is Gone,,,,,,,,,,,,,,,,
Emily Haines & The Soft Skeleton,Winning,,,,,,,,,,,,,,,,
Jens Lekman,A Sweet Summer'S Night On Hammer Hill,,,,,,,,,,,,,,,,
Yann Tiersen,La Valse D'Amélie (Piano Version),,,,,,,,,,,,,,,,
Kate Bush,A Coral Room,,,,,,,,,,,,,,,,
The Darkness,Holding My Own,,,,,,,,,,,,,,,,
British Sea Power,Be Gone,,,,,,,,,,,,,,,,
Morrissey,Billy Budd,,,,,,,,,,,,,,,,
Leftfield,Song Of Life,,,,,,,,,,,,,,,,
Morrissey,All The Lazy Dykes,,,,,,,,,,,,,,,,
Sentenced,Brief Is The Light,,,,,,,,,,,,,,,,
Semisonic,Singing In My Sleep,0.8,0.4,0.0,0.4,0.6,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.6,0.0
Hot Hot Heat,Pickin' It Up,,,,,,,,,,,,,,,,
Coheed And Cambria,Apollo I: The Writing Writer,,,,,,,,,,,,,,,,
The Cinematic Orchestra,Dawn,,,,,,,,,,,,,,,,
John Lennon,Instant Karma,,,,,,,,,,,,,,,,
The Shins,When You Notice The Stripes,,,,,,,,,,,,,,,,
Beyoncé,Naughty Girl,,,,,,,,,,,,,,,,
Killswitch Engage,Declaration,,,,,,,,,,,,,,,,
Bauhaus,St. Vitus Dance,,,,,,,,,,,,,,,,
The Futureheads,Trying Not To Think About Time,,,,,,,,,,,,,,,,
Pedro The Lion,Bad Diary Days,,,,,,,,,,,,,,,,
T.S. Monk,'Round Midnight,,,,,,,,,,,,,,,,
Koop,Let'S Elope,,,,,,,,,,,,,,,,
The Beatles,I'M Happy Just To Dance With You,,,,,,,,,,,,,,,,
The Stranglers,Peaches,0.8,0.6,0.0,0.2,0.6,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.4,1.0,0.0
Jimmy Eat World,Here It Goes,,,,,,,,,,,,,,,,
Stone Temple Pilots,Sex Type Thing,,,,,,,,,,,,,,,,
Story One,Rescue Us,,,,,,,,,,,,,,,,
Afi,Halloween,,,,,,,,,,,,,,,,
Sonic Syndicate,Soulstone Splinter,,,,,,,,,,,,,,,,
Live,Run To The Water,,,,,,,,,,,,,,,,
Biffy Clyro,57,,,,,,,,,,,,,,,,
Jamie T,Brand New Bass Guitar,,,,,,,,,,,,,,,,
Something Corporate,Down,,,,,,,,,,,,,,,,
Olspur,The Renaissance,,,,,,,,,,,,,,,,
Deep Purple,Never Before,,,,,,,,,,,,,,,,
Mogwai,You Don'T Know Jesus,,,,,,,,,,,,,,,,
Eagles Of Death Metal,I Only Want You,,,,,,,,,,,,,,,,
Sonic Youth,Shoot,,,,,,,,,,,,,,,,
Maná,Como Un Perro Enloquecido,,,,,,,,,,,,,,,,
Death,Empty Words,,,,,,,,,,,,,,,,
Panda Bear,Bros,,,,,,,,,,,,,,,,
U2,The Ground Beneath Her Feet,0.6,0.4,0.0,0.4,0.6,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Apocalyptica,Struggle,,,,,,,,,,,,,,,,
The Duke Spirit,Red Weather,,,,,,,,,,,,,,,,
Johnny Cash,Guess Things Happen That Way,,,,,,,,,,,,,,,,
Rooney,Daisy Duke,,,,,,,,,,,,,,,,
Blur,Sing,,,,,,,,,,,,,,,,
The Duke Spirit,Lion Rip,,,,,,,,,,,,,,,,
Wilco,My Darling,,,,,,,,,,,,,,,,
Wilco,Pieholden Suite,,,,,,,,,,,,,,,,
Sentenced,Where Waters Fall Frozen,,,,,,,,,,,,,,,,
Meshuggah,Future Breed Machine,,,,,,,,,,,,,,,,
Richard Hell & The Voidoids,Love Comes In Spurts,,,,,,,,,,,,,,,,
Queen,Good Old Fashioned Lover Boy,,,,,,,,,,,,,,,,
65Daysofstatic,When We Were Younger & Better,,,,,,,,,,,,,,,,
1200 Micrograms,The Creation,,,,,,,,,,,,,,,,
Beastie Boys,Sabrosa,,,,,,,,,,,,,,,,
Smog,Rock Bottom Riser,,,,,,,,,,,,,,,,
Smog,The Well,,,,,,,,,,,,,,,,
Spoon,Believing Is Art,,,,,,,,,,,,,,,,
Dave Matthews Band,Satellite,,,,,,,,,,,,,,,,
Sia,The Church Of What'S Happening Now,,,,,,,,,,,,,,,,
Pj Harvey,No Girl So Sweet,,,,,,,,,,,,,,,,
M83,Farewell / Goodbye,,,,,,,,,,,,,,,,
M.I.A.,Paper Planes (Dfa Remix),,,,,,,,,,,,,,,,
Ultravox,All Stood Still,,,,,,,,,,,,,,,,
Pj Harvey,Missed,,,,,,,,,,,,,,,,
Pj Harvey,Highway '61 Revisited,,,,,,,,,,,,,,,,
Ramones,Do You Remember Rock 'N' Roll Radio?,,,,,,,,,,,,,,,,
Vnv Nation,Legion,,,,,,,,,,,,,,,,
Mando Diao,Added Family,,,,,,,,,,,,,,,,
The Cure,Just Say Yes,,,,,,,,,,,,,,,,
The Faint,Birth,,,,,,,,,,,,,,,,
Tori Amos,Northern Lad,,,,,,,,,,,,,,,,
Britney Spears,Born To Make You Happy,,,,,,,,,,,,,,,,
Madonna,Incredible,0.6,0.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.0
Andrew W.K.,She Is Beautiful,,,,,,,,,,,,,,,,
Pearl Jam,Breath,,,,,,,,,,,,,,,,
Adam Green,We'Re Not Supposed To Be Lovers,,,,,,,,,,,,,,,,
George Michael,Careless Whisper,,,,,,,,,,,,,,,,
Fischerspooner,Natural Disaster,0.6,0.4,0.8,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6,0.0
Public Image Ltd.,Public Image,,,,,,,,,,,,,,,,
Thursday,Paris In Flames,,,,,,,,,,,,,,,,
Björk,Sonnets / Unrealities Xi,,,,,,,,,,,,,,,,
Bel Canto,Disappear Club 5,,,,,,,,,,,,,,,,
Nada Surf,Concrete Bed,,,,,,,,,,,,,,,,
Nada Surf,Do It Again,,,,,,,,,,,,,,,,
James Blunt,Same Mistake,,,,,,,,,,,,,,,,
The Subways,No Goodbyes,,,,,,,,,,,,,,,,
Fightstar,Mono,,,,,,,,,,,,,,,,
Regina Spektor,Prisoners,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,0.0
Lou Reed,New York Telephone Conversation,,,,,,,,,,,,,,,,
Tom Petty And The Heartbreakers,Free Fallin',,,,,,,,,,,,,,,,
Saves The Day,At Your Funeral,,,,,,,,,,,,,,,,
Mokoma,Ärräpää,,,,,,,,,,,,,,,,
Beck,Cold Brains,,,,,,,,,,,,,,,,
Saves The Day,Firefly,,,,,,,,,,,,,,,,
The Jesus And Mary Chain,Sidewalking,,,,,,,,,,,,,,,,
Dead Meadow,Heaven,,,,,,,,,,,,,,,,
U2,White As Snow,,,,,,,,,,,,,,,,
Hooverphonic,Battersea,,,,,,,,,,,,,,,,
Pavement,Stop Breathin',,,,,,,,,,,,,,,,
The Pigeon Detectives,You Know I Love You,,,,,,,,,,,,,,,,
Giant Drag,High Friends In Places,,,,,,,,,,,,,,,,
The Mary Onettes,Lost,,,,,,,,,,,,,,,,
Guns N' Roses,Shotgun Blues,,,,,,,,,,,,,,,,
Death From Above 1979,Dead Womb,,,,,,,,,,,,,,,,
Of Montreal,Chrissy Kiss The Corpse,,,,,,,,,,,,,,,,
Final Fantasy,If I Were A Carp,,,,,,,,,,,,,,,,
Antony And The Johnsons,Her Eyes Are Underneath The Ground,,,,,,,,,,,,,,,,
Brendan Benson,Alternative To Love,,,,,,,,,,,,,,,,
Death From Above 1979,If We Don'T Make It We'Ll Fake It,,,,,,,,,,,,,,,,
Devendra Banhart,Bad Girl,,,,,,,,,,,,,,,,
Incubus,11Am,,,,,,,,,,,,,,,,
Kanye West,Roses,,,,,,,,,,,,,,,,
R.E.M.,Accelerate,,,,,,,,,,,,,,,,
Yellowcard,Empty Apartment,,,,,,,,,,,,,,,,
Ratatat,Spanish Armada,,,,,,,,,,,,,,,,
Motörhead,Love Me Like A Reptile,,,,,,,,,,,,,,,,
Goldfrapp,Horse Tears,,,,,,,,,,,,,,,,
Goldfrapp,Felt Mountain,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.6,0.4,0.0,0.0
Vitalic,Wooo,,,,,,,,,,,,,,,,
Mando Diao,Long Before Rock'N'Roll,,,,,,,,,,,,,,,,
Ville Valo & Nathalia Avelon,Summer Wine,0.6,0.4,0.0,0.4,0.6,0.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
The Who,Christmas,,,,,,,,,,,,,,,,
Tori Amos,Siren,,,,,,,,,,,,,,,,
After Forever,Estranged (A Timeless Spell),,,,,,,,,,,,,,,,
Friendly Fires,White Diamonds,,,,,,,,,,,,,,,,
Venetian Snares,Szerencsétlen,,,,,,,,,,,,,,,,
Juli,Perfekte Welle,0.8,0.6,0.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.8,0.0
Herbert,Something Isn'T Right,,,,,,,,,,,,,,,,
Faith No More,Zombie Eaters,,,,,,,,,,,,,,,,
Regina Spektor,Lacrimosa,,,,,,,,,,,,,,,,
Yo La Tengo,Daphnia,,,,,,,,,,,,,,,,
Clark,Vengeance Drools,,,,,,,,,,,,,,,,
Nightwish,7 Days To The Wolves,,,,,,,,,,,,,,,,
Mastodon,March Of The Fire Ants,,,,,,,,,,,,,,,,
The Early November,I Want To Hear You Sad,,,,,,,,,,,,,,,,
Ben Folds Five,Song For The Dumped,,,,,,,,,,,,,,,,
Glass Candy,Beatific,,,,,,,,,,,,,,,,
The Coral,Simon Diamond,,,,,,,,,,,,,,,,
The Rolling Stones,It'S All Over Now,,,,,,,,,,,,,,,,
Turbonegro,Are You Ready (For Some Darkness),,,,,,,,,,,,,,,,
Guided By Voices,Buzzards And Dreadful Crows,,,,,,,,,,,,,,,,
Nightmares On Wax,Nights Interlude,,,,,,,,,,,,,,,,
Amy Winehouse,October Song,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Bleeding The Orchid,,,,,,,,,,,,,,,,
65Daysofstatic,The Big Afraid,,,,,,,,,,,,,,,,
Mesh,It Scares Me,,,,,,,,,,,,,,,,
Anton Maiden,22 Acacia Avenue,,,,,,,,,,,,,,,,
Anton Maiden,Afraid To Shoot Strangers,,,,,,,,,,,,,,,,
Ryan Adams,Desire,,,,,,,,,,,,,,,,
God Is An Astronaut,Infinite Horizons,,,,,,,,,,,,,,,,
Paradise Lost,Accept The Pain,,,,,,,,,,,,,,,,
Scar Symmetry,Slaves To The Subliminal,,,,,,,,,,,,,,,,
Deftones,Pink Maggit,,,,,,,,,,,,,,,,
Metallica,Am I Evil?,,,,,,,,,,,,,,,,
Fischerspooner,The Best Revenge,,,,,,,,,,,,,,,,
Bat For Lashes,Peace Of Mind,,,,,,,,,,,,,,,,
Alkaline Trio,This Could Be Love,,,,,,,,,,,,,,,,
Shout Out Louds,You Are Dreaming,,,,,,,,,,,,,,,,
Dashboard Confessional,Dusk And Summer,,,,,,,,,,,,,,,,
Sonic Youth,Pattern Recognition,,,,,,,,,,,,,,,,
Elliott Smith,Going Nowhere,,,,,,,,,,,,,,,,
Dark Tranquillity,Inside The Particle Storm,,,,,,,,,,,,,,,,
Chris Cornell,Can'T Change Me,,,,,,,,,,,,,,,,
Refused,Liberation Frequency,,,,,,,,,,,,,,,,
Fair To Midland,The Walls Of Jericho,,,,,,,,,,,,,,,,
Queen,These Are The Days Of Our Lives,0.6,0.2,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.6,0.0
My Morning Jacket,Lay Low,,,,,,,,,,,,,,,,
Kreator,People Of The Lie,,,,,,,,,,,,,,,,
Jack Johnson,Cocoon,,,,,,,,,,,,,,,,
Doves,Last Broadcast,,,,,,,,,,,,,,,,
The White Stripes,The Big Three Killed My Baby,,,,,,,,,,,,,,,,
Blackmore'S Night,Under A Violet Moon,,,,,,,,,,,,,,,,
Dark Tranquillity,The New Build,,,,,,,,,,,,,,,,
The Verve,A New Decade,,,,,,,,,,,,,,,,
System Of A Down,Cubert,,,,,,,,,,,,,,,,
1200 Micrograms,Hashish,,,,,,,,,,,,,,,,
Evanescence,You,,,,,,,,,,,,,,,,
Starsailor,Lullaby,,,,,,,,,,,,,,,,
Bob Dylan,Buckets Of Rain,,,,,,,,,,,,,,,,
Bright Eyes,Arienette,,,,,,,,,,,,,,,,
Arab Strap,(If There'S) No Hope For Us,,,,,,,,,,,,,,,,
Syd Barrett,Terrapin,,,,,,,,,,,,,,,,
Cold War Kids,Rubidoux,,,,,,,,,,,,,,,,
Pj Harvey,The River,,,,,,,,,,,,,,,,
Eurythmics,Who'S That Girl?,,,,,,,,,,,,,,,,
Syd Barrett,Dark Globe,,,,,,,,,,,,,,,,
Unkle,Price You Pay,,,,,,,,,,,,,,,,
Kent,Den Döda Vinkeln,,,,,,,,,,,,,,,,
M.I.A.,Mango Pickle Down River (Feat. The Wilcannia Mob),,,,,,,,,,,,,,,,
Red Sparowes,Our Happiest Days Slowly Began To Turn Into Dust.,,,,,,,,,,,,,,,,
Lamb,Bonfire,,,,,,,,,,,,,,,,
J Dilla,Nothing Like This,,,,,,,,,,,,,,,,
Type O Negative,Wolf Moon (Including Zoanthropic Paranoia),,,,,,,,,,,,,,,,
Britney Spears,Showdown,,,,,,,,,,,,,,,,
Manowar,Call To Arms,,,,,,,,,,,,,,,,
Cursive,Art Is Hard,,,,,,,,,,,,,,,,
The New Pornographers,Mystery Hours,,,,,,,,,,,,,,,,
Antony And The Johnsons,Daylight And The Sun,,,,,,,,,,,,,,,,
Clor,Good Stuff,,,,,,,,,,,,,,,,
The Red Jumpsuit Apparatus,False Pretense,,,,,,,,,,,,,,,,
...And You Will Know Us By The Trail Of Dead,Days Of Being Wild,,,,,,,,,,,,,,,,
Soda Stereo,Primavera 0,,,,,,,,,,,,,,,,
My Dying Bride,I Cannot Be Loved,,,,,,,,,,,,,,,,
The Wombats,Kill The Director,,,,,,,,,,,,,,,,
Kristen Barry,Ordinary Life,0.8,0.6,0.0,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Nevermore,My Acid Words,,,,,,,,,,,,,,,,
Nine Inch Nails,A Violet Fluid,,,,,,,,,,,,,,,,
Queens Of The Stone Age,Lightning Song,,,,,,,,,,,,,,,,
The All-American Rejects,The Last Song,,,,,,,,,,,,,,,,
The All-American Rejects,Swing Swing,,,,,,,,,,,,,,,,
Razorlight,In The City,,,,,,,,,,,,,,,,
The Streets,Never Went To Church,,,,,,,,,,,,,,,,
Red Hot Chili Peppers,Animal Bar,0.8,0.6,0.0,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.8,0.0
Ayreon,Day Seven: Hope,,,,,,,,,,,,,,,,
Behemoth,Conquer All,,,,,,,,,,,,,,,,
Dead Kennedys,Police Truck,,,,,,,,,,,,,,,,
Elliott Smith,No Name #4,,,,,,,,,,,,,,,,
Late Of The Pier,Vw,,,,,,,,,,,,,,,,
Aereogramme,Nightmares,1.0,0.8,0.2,0.4,0.8,0.8,0.0,0.4,0.0,0.2,0.0,0.0,0.6,0.6,0.8,0.0
Joh N Legend,Used To Love U,,,,,,,,,,,,,,,,
Gnarls Barkley,Who Cares?,,,,,,,,,,,,,,,,
Kitchens Of Distinction,Prize (Demo),0.8,0.6,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.8,0.0
Tegan And Sara,I Can'T Take It,,,,,,,,,,,,,,,,
Red Hot Chili Peppers,Storm In A Teacup,,,,,,,,,,,,,,,,
Modest Mouse,Beach Side Property,,,,,,,,,,,,,,,,
Red House Painters,Summer Dress,,,,,,,,,,,,,,,,
Aereogramme,Exits,,,,,,,,,,,,,,,,
Alkaline Trio,Private Eye,,,,,,,,,,,,,,,,
Enigma,Boum-Boum,,,,,,,,,,,,,,,,
I Am Kloot,Proof,,,,,,,,,,,,,,,,
Enigma,Voyageur,,,,,,,,,,,,,,,,
Skindred,Nobody,,,,,,,,,,,,,,,,
Alter Bridge,Open Your Eyes,,,,,,,,,,,,,,,,
Rage Against The Machine,How I Could Just Kill A Man,,,,,,,,,,,,,,,,
Siouxsie And The Banshees,Kiss Them For Me,,,,,,,,,,,,,,,,
Ensiferum,Abandoned,,,,,,,,,,,,,,,,
The Who,It'S A Boy,,,,,,,,,,,,,,,,
The Prodigy,No Good (Start The Dance),,,,,,,,,,,,,,,,
Saosin,Come Close,,,,,,,,,,,,,,,,
Radiohead,Scatterbrain. (As Dead As Leaves.),,,,,,,,,,,,,,,,
Green Carnation,Sweet Leaf,,,,,,,,,,,,,,,,
Katharine Mcphee,Over It,,,,,,,,,,,,,,,,
Skinny Puppy,Inquisition,,,,,,,,,,,,,,,,
The Who,Love Ain'T For Keeping,,,,,,,,,,,,,,,,
The Kills,Murdermile,,,,,,,,,,,,,,,,
Sarah Brightman,Deliver Me,,,,,,,,,,,,,,,,
Jane'S Addiction,Jane Says,,,,,,,,,,,,,,,,
Happy Mondays,24 Hour Party People,,,,,,,,,,,,,,,,
Sonic Syndicate,Blue Eyed Fiend,,,,,,,,,,,,,,,,
Neil Young,Harvest Moon,,,,,,,,,,,,,,,,
Belle And Sebastian,Dog On Wheels,,,,,,,,,,,,,,,,
A Flock Of Seagulls,I Ran (So Far Away),,,,,,,,,,,,,,,,
Hypocrisy,Fearless,,,,,,,,,,,,,,,,
The Black Angels,Doves,,,,,,,,,,,,,,,,
Foo Fighters,Virginia Moon,,,,,,,,,,,,,,,,
Anberlin,Never Take Friendship Personal,,,,,,,,,,,,,,,,
Machinae Supremacy,Truth Of Tomorrow,,,,,,,,,,,,,,,,
Radiohead,Lozenge Of Love,,,,,,,,,,,,,,,,
The Goo Goo Dolls,Stay With You,1.0,0.6,0.0,0.2,0.8,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mogwai,Danphe And The Brain,,,,,,,,,,,,,,,,
Mogwai,It Would Have Happened Anyway,,,,,,,,,,,,,,,,
Foo Fighters,Gimme Stitches,,,,,,,,,,,,,,,,
Wilco,Say You Miss Me,,,,,,,,,,,,,,,,
The Charlatans,Oh! Vanity,,,,,,,,,,,,,,,,
Altered Images,Happy Birthday,,,,,,,,,,,,,,,,
Texas,When We Are Together,,,,,,,,,,,,,,,,
Green Olive Tree,[Untitled Track],,,,,,,,,,,,,,,,
Skunk Anansie,Hedonism,,,,,,,,,,,,,,,,
Suburban Kids With Biblical Names,Funeral Face,,,,,,,,,,,,,,,,
Black Flag,Thirsty And Miserable,,,,,,,,,,,,,,,,
