artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Thao,Bag Of Hammers,,,,,,,,,,,,,,,,
The Fiery Furnaces,Teach Me Sweetheart,,,,,,,,,,,,,,,,
Flogging Molly,If I Ever Leave This World Alive,0.8,0.6,0.0,0.4,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Christina Aguilera,El Beso Del Final,,,,,,,,,,,,,,,,
Christina Aguilera,Welcome,,,,,,,,,,,,,,,,
Pavement,Major Leagues,,,,,,,,,,,,,,,,
Slayer,Here Comes The Pain,,,,,,,,,,,,,,,,
Dir En Grey,The Fatal Believer,,,,,,,,,,,,,,,,
Slayer,Live Undead,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Iko,Prom Song,,,,,,,,,,,,,,,,
The Fiery Furnaces,Clear Signal From Cairo,,,,,,,,,,,,,,,,
The Fiery Furnaces,Inca Rag/Name Game,,,,,,,,,,,,,,,,
The Fiery Furnaces,Benton Harbor Blues,,,,,,,,,,,,,,,,
The Field,Silent,,,,,,,,,,,,,,,,
Lullacry,Better Days,,,,,,,,,,,,,,,,
Thåström,Kärlek Är För Dom,,,,,,,,,,,,,,,,
Sufjan Stevens,Chicago (Multiple Personality Disorder Version),,,,,,,,,,,,,,,,
Dir En Grey,Drain Away,,,,,,,,,,,,,,,,
菅野よう子,Tank!,,,,,,,,,,,,,,,,
Manu Chao,El Dorado 1997,,,,,,,,,,,,,,,,
Love Is All,Untitled,,,,,,,,,,,,,,,,
The Sugarcubes,Sick For Toys,,,,,,,,,,,,,,,,
Blind Guardian,Barbara Ann,,,,,,,,,,,,,,,,
Emily Haines & The Soft Skeleton,Rowboat,,,,,,,,,,,,,,,,
Tori Amos,Little Amsterdam,,,,,,,,,,,,,,,,
Peaches,Rock The Shocker,,,,,,,,,,,,,,,,
Tricky,Makes Me Wanna Die,,,,,,,,,,,,,,,,
The Undertones,My Perfect Cousin,,,,,,,,,,,,,,,,
Mandalay,Beautiful,,,,,,,,,,,,,,,,
Lucybell,Cuando Respiro En Tu Boca,,,,,,,,,,,,,,,,
Lucybell,A Perderse,,,,,,,,,,,,,,,,
Pearl Jam,Rats,,,,,,,,,,,,,,,,
Pearl Jam,Indifference,,,,,,,,,,,,,,,,
Tenacious D,Karate Schnitzel,,,,,,,,,,,,,,,,
The Game,Ol' English (Produced By Hi Tek),,,,,,,,,,,,,,,,
Tenacious D,Exploding Brains,,,,,,,,,,,,,,,,
The Gathering,Debris,,,,,,,,,,,,,,,,
Iamx,White Suburb Impressionism,,,,,,,,,,,,,,,,
Pavement,Summer Babe,,,,,,,,,,,,,,,,
Pearl Jam,Present Tense,0.6,0.4,0.0,0.4,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Chikinki,Assassinator 13,,,,,,,,,,,,,,,,
Icon & The Black Roses,Remember,,,,,,,,,,,,,,,,
Icon & The Black Roses,Dreams And Silver Tears,,,,,,,,,,,,,,,,
De La Soul,Ghetto Thang,,,,,,,,,,,,,,,,
Alien Ant Farm,Glow,,,,,,,,,,,,,,,,
Idlewild,Everything (As It Moves),,,,,,,,,,,,,,,,
Autechre,Paralel Suns,,,,,,,,,,,,,,,,
Scar Symmetry,The Path Of Least Resistance,,,,,,,,,,,,,,,,
The Beautiful Mistake,My Reminder,,,,,,,,,,,,,,,,
Scar Symmetry,Orchestrate The Infinite,,,,,,,,,,,,,,,,
The Beatles,Every Little Thing,,,,,,,,,,,,,,,,
Feeder,Turn,,,,,,,,,,,,,,,,
Fleetwood Mac,Oh Daddy,,,,,,,,,,,,,,,,
Alkaline Trio,The Poison,1.0,0.8,0.0,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hot Chip,Whistle For Will,,,,,,,,,,,,,,,,
William Shatner,It Hasn'T Happened Yet,,,,,,,,,,,,,,,,
I Am Kloot,The Same Deep Water As Me,,,,,,,,,,,,,,,,
Mae,Runaway,,,,,,,,,,,,,,,,
Blood Red Shoes,Adhd,,,,,,,,,,,,,,,,
The Thermals,Here'S Your Future,,,,,,,,,,,,,,,,
Christina Aguilera,Can'T Hold Us Down (Feat. Lil' Kim),,,,,,,,,,,,,,,,
Wilco,Kingpin,,,,,,,,,,,,,,,,
Philip Glass,Mad Rush,,,,,,,,,,,,,,,,
Thurston Moore,Silver&Gt;Blue,,,,,,,,,,,,,,,,
Phoenix,Congratulations,,,,,,,,,,,,,,,,
Skinny Puppy,Candle,,,,,,,,,,,,,,,,
Skinny Puppy,Scrapyard,,,,,,,,,,,,,,,,
David Guetta,Winner Of The Game (Feat. Jd Davis),,,,,,,,,,,,,,,,
The Subways,Alright,,,,,,,,,,,,,,,,
Manu Chao,A Cosa,0.6,0.4,0.0,0.6,0.6,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Blind Guardian,The Quest For Tanelorn,,,,,,,,,,,,,,,,
Manic Street Preachers,Suicide Is Painless,,,,,,,,,,,,,,,,
Blind Guardian,Theatre Of Pain,,,,,,,,,,,,,,,,
Peaches,Aa Xxx,,,,,,,,,,,,,,,,
Tori Amos,Little Earthquakes,,,,,,,,,,,,,,,,
Madeleine Peyroux,I'Ll Look Around,,,,,,,,,,,,,,,,
Fennesz & Sakamoto,Oto,,,,,,,,,,,,,,,,
M83,At The Party,,,,,,,,,,,,,,,,
Madness,Michael Caine,,,,,,,,,,,,,,,,
The Tough Alliance,Take No Heroes,,,,,,,,,,,,,,,,
M.I.A.,Dash The Curry Skit,,,,,,,,,,,,,,,,
*Nsync,Girlfriend,,,,,,,,,,,,,,,,
+44,Little Death,,,,,,,,,,,,,,,,
Chris Vrenna,Falling Down The Rabbit Hole,,,,,,,,,,,,,,,,
Eminem,When I'M Gone,,,,,,,,,,,,,,,,
Hot Snakes,Xox,,,,,,,,,,,,,,,,
Thursday,At This Velocity,,,,,,,,,,,,,,,,
Howard Shore,Twilight And Shadow,,,,,,,,,,,,,,,,
Dillinger,Cocaine In My Brain,,,,,,,,,,,,,,,,
Peter Murphy,I'Ll Fall With Your Knife,,,,,,,,,,,,,,,,
Dimmu Borgir,Entrance,,,,,,,,,,,,,,,,
Die Fantastischen Vier,Hoffnung,,,,,,,,,,,,,,,,
Sugababes,Back When,0.8,0.4,1.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.0
Thursday,Concealer,,,,,,,,,,,,,,,,
Sufjan Stevens,To The Workers Of The Rockford River Valley Region,,,,,,,,,,,,,,,,
Hot Hot Heat,Elevator,,,,,,,,,,,,,,,,
Phil Collins,Easy Lover,,,,,,,,,,,,,,,,
...And You Will Know Us By The Trail Of Dead,Life,,,,,,,,,,,,,,,,
...And You Will Know Us By The Trail Of Dead,Gold Heart Mountain Top Queen Directory,,,,,,,,,,,,,,,,
Bloodbath,Brave New Hell,,,,,,,,,,,,,,,,
Bloodhound Gang,Ralph Wiggum,,,,,,,,,,,,,,,,
Malajube,Montreal -40C,,,,,,,,,,,,,,,,
Bloodhound Gang,Magna Cum Nada,,,,,,,,,,,,,,,,
Sunny Day Real Estate,Song About An Angel,1.0,0.8,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
God'S Bow,My Fault,,,,,,,,,,,,,,,,
Godsmack,Hollow,,,,,,,,,,,,,,,,
Mahogany,Supervitesse (Robin Guthrie Mix),,,,,,,,,,,,,,,,
Ane Brun,A Temporary Dive,,,,,,,,,,,,,,,,
The Cribs,You'Re Gonna Lose Us,,,,,,,,,,,,,,,,
Kanye West,Never Let You Down,,,,,,,,,,,,,,,,
Kanye West,Good Life,,,,,,,,,,,,,,,,
Spacemen 3,Walkin' With Jesus,,,,,,,,,,,,,,,,
Rebel Meets Rebel,Nothin' To Lose,,,,,,,,,,,,,,,,
Shelby Lynne,Dream Some,,,,,,,,,,,,,,,,
The Allman Brothers Band,Statesboro Blues,,,,,,,,,,,,,,,,
Conor Oberst,I Don'T Want To Die (In The Hospital),,,,,,,,,,,,,,,,
Conjure One,Years,,,,,,,,,,,,,,,,
Everclear,Learning How To Smile,,,,,,,,,,,,,,,,
Shearwater,The Hunter'S Star,,,,,,,,,,,,,,,,
M. Ward,Sweethearts On Parade,,,,,,,,,,,,,,,,
Madonna,Candy Perfume Girl,,,,,,,,,,,,,,,,
Blink-182,Story Of A Lonely Guy,,,,,,,,,,,,,,,,
M. Ward,Duet For Guitars #3,,,,,,,,,,,,,,,,
Blockhead,Expiration Date,,,,,,,,,,,,,,,,
Blink-182,Obvious,,,,,,,,,,,,,,,,
Scsi-9,Eclair De Lune,,,,,,,,,,,,,,,,
M83,Sitting,,,,,,,,,,,,,,,,
Reagan Youth,No Class,,,,,,,,,,,,,,,,
Machinae Supremacy,Oki Kuma'S Adventure,,,,,,,,,,,,,,,,
Ferry Corsten,Possession,,,,,,,,,,,,,,,,
Scott Matthew,Lithium Flower,,,,,,,,,,,,,,,,
Fields,Brittlesticks,,,,,,,,,,,,,,,,
Dan Deacon,Okie Dokie,,,,,,,,,,,,,,,,
Dimmu Borgir,Hybrid Stigmata - The Apostasy,,,,,,,,,,,,,,,,
Sugarcult,Daddy'S Little Defect,,,,,,,,,,,,,,,,
Blockhead,Jet Son,,,,,,,,,,,,,,,,
Bloc Party,Luno (Bloc Party Vs. Death From Above 1979),,,,,,,,,,,,,,,,
Madness,Wings Of A Dove,,,,,,,,,,,,,,,,
+44,Lillian,,,,,,,,,,,,,,,,
Scar Symmetry,Seeds Of Rebellion,,,,,,,,,,,,,,,,
Lupe Fiasco,Sunshine,,,,,,,,,,,,,,,,
Tricky,Hell Is Round The Corner,,,,,,,,,,,,,,,,
Autechre,Piezo,,,,,,,,,,,,,,,,
Dios (Malos),Starting Five,,,,,,,,,,,,,,,,
Van She,Kelly (Alan Braxe And Fred Falke Remix),,,,,,,,,,,,,,,,
Dana Fuchs And Jim Sturgess,All You Need Is Love,,,,,,,,,,,,,,,,
Fleetwood Mac,Black Magic Woman,,,,,,,,,,,,,,,,
Say Anything,Admit It!!!,,,,,,,,,,,,,,,,
Saves The Day,Cars & Calories,,,,,,,,,,,,,,,,
The Besnard Lakes,And You Lied To Me,,,,,,,,,,,,,,,,
The Beta Band,B + A,,,,,,,,,,,,,,,,
The Beta Band,Dogs Got A Bone,,,,,,,,,,,,,,,,
Blue Foundation,History,,,,,,,,,,,,,,,,
Lucky Soul,Baby I'M Broke,,,,,,,,,,,,,,,,
The Sword,Freya,,,,,,,,,,,,,,,,
Blind Guardian,Welcome To Dying,,,,,,,,,,,,,,,,
Lucinda Williams,Car Wheels On A Gravel Road,,,,,,,,,,,,,,,,
Mando Diao,Kingdom & Glory,,,,,,,,,,,,,,,,
Savage Garden,Break Me Shake Me,,,,,,,,,,,,,,,,
Manu Chao,Minha Galera,0.6,0.4,0.0,0.8,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Blues Traveler,Stand,,,,,,,,,,,,,,,,
The Teenagers,We Are The Teenagers,,,,,,,,,,,,,,,,
Sufjan Stevens,Demetrius,,,,,,,,,,,,,,,,
Love,Old Man,,,,,,,,,,,,,,,,
Wilco,Someone Else'S Song,,,,,,,,,,,,,,,,
Thursday,Steps Ascending,,,,,,,,,,,,,,,,
Trentemøller,Snowflake,,,,,,,,,,,,,,,,
Wilco,Someday Soon,,,,,,,,,,,,,,,,
Blue Foundation,02.17 Am,,,,,,,,,,,,,,,,
Christina Aguilera,Falsas Esperanzas,,,,,,,,,,,,,,,,
Peaches,Cum Undun,,,,,,,,,,,,,,,,
Peaches,Do Ya,,,,,,,,,,,,,,,,
Peaches,Talk To Me,,,,,,,,,,,,,,,,
Pearl Jam,Blood,,,,,,,,,,,,,,,,
Emperor,Cosmic Keys To My Creations And Times,,,,,,,,,,,,,,,,
Hot Club De Paris,Shipwreck,,,,,,,,,,,,,,,,
Skinny Puppy,Death,,,,,,,,,,,,,,,,
The Flaming Lips,Race For The Prize (Remix),,,,,,,,,,,,,,,,
Emperor,The Loss And Curse Of Reverence,,,,,,,,,,,,,,,,
David Guetta,Love Don'T Let Me Go (House Remix),,,,,,,,,,,,,,,,
Emma Bunton,Breathing,,,,,,,,,,,,,,,,
I Love You But I'Ve Chosen Darkness,-,,,,,,,,,,,,,,,,
Pelican,Far From Fields,,,,,,,,,,,,,,,,
David Guetta,You'Re Not Alone (Feat. Tara Mcdonald),,,,,,,,,,,,,,,,
The Funky Lowlives,Sail Into The Sun,,,,,,,,,,,,,,,,
Alkaline Trio,Mr. Chainsaw,,,,,,,,,,,,,,,,
The Funky Lowlives,Time To Let You Go,,,,,,,,,,,,,,,,
Alkaline Trio,We'Ve Had Enough,,,,,,,,,,,,,,,,
Håkan Hellström,En Midsommarnattsdröm,,,,,,,,,,,,,,,,
Benjamin Diamond,Let'S Get High (Alan Braxe Remix),,,,,,,,,,,,,,,,
Alkaline Trio,Take Lots With Alcohol,,,,,,,,,,,,,,,,
Pedro The Lion,Big Trucks,1.0,0.6,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Peeping Tom,How U Feelin? (Feat. Doseone),,,,,,,,,,,,,,,,
The Game,My Life (Feat. Lil' Wayne),,,,,,,,,,,,,,,,
Peeping Tom,Kill The Dj (Feat. Massive Attack),,,,,,,,,,,,,,,,
Emilíana Torrini,Fingertips,,,,,,,,,,,,,,,,
Days Of The New,Solitude,,,,,,,,,,,,,,,,
Peeping Tom,Getaway (Feat. Kool Keith),,,,,,,,,,,,,,,,
Tori Amos,Code Red,,,,,,,,,,,,,,,,
David Draiman,Forsaken,,,,,,,,,,,,,,,,
David Gilmour,Then I Close My Eyes,,,,,,,,,,,,,,,,
The Fiery Furnaces,Evergreen,,,,,,,,,,,,,,,,
Paul Mccartney & Wings,Jet,,,,,,,,,,,,,,,,
Alif Tree,Belle,,,,,,,,,,,,,,,,
Iio,At The End,,,,,,,,,,,,,,,,
Why?,Fall Saddles,,,,,,,,,,,,,,,,
Windir,Todeswalzer,,,,,,,,,,,,,,,,
Christina Aguilera,On Our Way,,,,,,,,,,,,,,,,
Christina Aguilera,I Got Trouble,,,,,,,,,,,,,,,,
Hooverphonic,One,,,,,,,,,,,,,,,,
Iced Earth,Wolf,,,,,,,,,,,,,,,,
Phosphorescent,I Am A Full Grown Man (I Will Lay In The Grass All Day),,,,,,,,,,,,,,,,
The Fiery Furnaces,Worry Worry,,,,,,,,,,,,,,,,
Slayer,Black Serenade,,,,,,,,,,,,,,,,
Slayer,Darkness Of Christ,,,,,,,,,,,,,,,,
Slayer,Cast Down,,,,,,,,,,,,,,,,
Chicks On Speed,We Don'T Play Guitars,,,,,,,,,,,,,,,,
Bad Religion,Against The Grain,,,,,,,,,,,,,,,,
Thrice,Atlantic,,,,,,,,,,,,,,,,
Windy & Carl,Lighthouse (Alt Version),,,,,,,,,,,,,,,,
Ida Maria,I Like You So Much Better When You'Re Naked,,,,,,,,,,,,,,,,
Slagsmålsklubben,Erd Ist Froh,,,,,,,,,,,,,,,,
Iamx,Think Of England,,,,,,,,,,,,,,,,
Ultravox,The Thin Wall,,,,,,,,,,,,,,,,
Children Of Bodom,The Nail,,,,,,,,,,,,,,,,
Chicane,Low Sun,,,,,,,,,,,,,,,,
The Get Up Kids,I'Ll Catch You,,,,,,,,,,,,,,,,
Bertrand Burgalat,Ma Rencontre,,,,,,,,,,,,,,,,
Emilie Autumn,How Strange,,,,,,,,,,,,,,,,
Dead Boys,I Need Lunch,,,,,,,,,,,,,,,,
Chemistry,Nothing (Takagi Masakatsu Remix),,,,,,,,,,,,,,,,
Chemistry,Your World,,,,,,,,,,,,,,,,
Immortal Technique,Industrial Revolution,,,,,,,,,,,,,,,,
Iliketrains,The Deception,,,,,,,,,,,,,,,,
Immortal Technique,The 4Th Branch,,,,,,,,,,,,,,,,
The 4-Skins,One Law For Them,,,,,,,,,,,,,,,,
Immortal,One By One,,,,,,,,,,,,,,,,
Pink Floyd,Paintbox,,,,,,,,,,,,,,,,
Pink Floyd,Signs Of Life,,,,,,,,,,,,,,,,
Pink Martini,Lilly,,,,,,,,,,,,,,,,
Pink Martini,Aspettami,,,,,,,,,,,,,,,,
Ben Harper,Waiting For You,,,,,,,,,,,,,,,,
The Fall,New Face In Hell,,,,,,,,,,,,,,,,
Hilary Duff,Gypsy Woman,,,,,,,,,,,,,,,,
Tori Amos,Programmable Soda,,,,,,,,,,,,,,,,
Television Personalities,Jackanory Stories,,,,,,,,,,,,,,,,
De-Phazz,Death By Chocolate,,,,,,,,,,,,,,,,
Idlewild,Too Long Awake,0.8,0.6,0.0,0.2,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Iggy Pop,Fall In Love With Me,,,,,,,,,,,,,,,,
Pinback,Hurley,,,,,,,,,,,,,,,,
Hocico,Spirals Of Time,,,,,,,,,,,,,,,,
Badly Drawn Boy,Camping Next To Water,,,,,,,,,,,,,,,,
Chevelle,An Evening With El Diablo,,,,,,,,,,,,,,,,
Iggy Pop,Real Wild Child,,,,,,,,,,,,,,,,
Chevelle,The Clincher,,,,,,,,,,,,,,,,
Armin Van Buuren,Going Wrong,,,,,,,,,,,,,,,,
Slayer,Ghosts Of War,,,,,,,,,,,,,,,,
Temple Of The Dog,Pushin Forward Back,,,,,,,,,,,,,,,,
Temple Of The Dog,Say Hello 2 Heaven,,,,,,,,,,,,,,,,
De La Soul,Transmitting Live From Mars,,,,,,,,,,,,,,,,
The Hold Steady,Magazines,,,,,,,,,,,,,,,,
Pj Harvey & Thom Yorke,This Mess We'Re In,,,,,,,,,,,,,,,,
Infected Mushroom,Dancing With Kadafi,,,,,,,,,,,,,,,,
Teitur,Rough Around The Edges,,,,,,,,,,,,,,,,
Sleater-Kinney,Start Together,,,,,,,,,,,,,,,,
Indochine,Alice & June,,,,,,,,,,,,,,,,
Infadels,Topboy,,,,,,,,,,,,,,,,
The Hellacopters,Down On Freestreet,,,,,,,,,,,,,,,,
Circle Takes The Square,Same Shade As Concrete,,,,,,,,,,,,,,,,
Circle Jerks,Beverly Hills,,,,,,,,,,,,,,,,
Circle Takes The Square,In The Nervous Light,,,,,,,,,,,,,,,,
The Faint,Sex Is Personal,,,,,,,,,,,,,,,,
Alva Noto + Ryuichi Sakamoto,Moon,,,,,,,,,,,,,,,,
Pixies,Velvety Instrumental Version,,,,,,,,,,,,,,,,
Whiskeytown,Drank Like A River,,,,,,,,,,,,,,,,
The Haunted,No Compromise,,,,,,,,,,,,,,,,
Sleater-Kinney,#1 Must Have,,,,,,,,,,,,,,,,
Ben Harper,By My Side,,,,,,,,,,,,,,,,
Chemistry,Move On,,,,,,,,,,,,,,,,
Circa Survive,The Difference Between Medicine And Poison Is In The Dose,,,,,,,,,,,,,,,,
Circa Survive,Living Together,,,,,,,,,,,,,,,,
Circa Survive,Stop The Fuckin' Car,,,,,,,,,,,,,,,,
Alice Russell,Someday,,,,,,,,,,,,,,,,
The Faint,Take Me To The Hospital,,,,,,,,,,,,,,,,
High Contrast,If We Ever,,,,,,,,,,,,,,,,
Cherry Ghost,People Help The People,,,,,,,,,,,,,,,,
Immortal,Tyrants,,,,,,,,,,,,,,,,
Iliketrains,Death Of An Idealist,,,,,,,,,,,,,,,,
In Flames,Wayfaerer,,,,,,,,,,,,,,,,
The Haunted,Sweet Relief,,,,,,,,,,,,,,,,
Heróis Do Mar,Fado,,,,,,,,,,,,,,,,
Hevein,Beg To Differ,,,,,,,,,,,,,,,,
Whale,Hobo Humpin' Slobo Babe,,,,,,,,,,,,,,,,
Herman Düne,With A Tankful Of Gas,,,,,,,,,,,,,,,,
Clannad,World Of Difference,,,,,,,,,,,,,,,,
Sleeping At Last,Quicksand,,,,,,,,,,,,,,,,
Dead Can Dance,The Writing On My Father'S Hand,,,,,,,,,,,,,,,,
Cky,Flesh Into Gear,,,,,,,,,,,,,,,,
Arovane,Pink Lilies,,,,,,,,,,,,,,,,
Siouxsie And The Banshees,Jigsaw Feeling,,,,,,,,,,,,,,,,
Siouxsie And The Banshees,Playground Twist,,,,,,,,,,,,,,,,
Tiamat,Gaia,,,,,,,,,,,,,,,,
The Engine Room,A Perfect Lie (Theme Song) (Gabriel & Dresden Remix),,,,,,,,,,,,,,,,
Ben Folds Five,Missing The War,,,,,,,,,,,,,,,,
Clannad,Theme From Harry'S Game,,,,,,,,,,,,,,,,
The Horrors,Gil Sleeping,,,,,,,,,,,,,,,,
Papa Roach,Done With You,,,,,,,,,,,,,,,,
The Human League,All I Ever Wanted,,,,,,,,,,,,,,,,
Papa Roach,Blanket Of Fear,,,,,,,,,,,,,,,,
Papa Roach,Stop Looking,,,,,,,,,,,,,,,,
Beth Orton,Sugar Boy,,,,,,,,,,,,,,,,
The Holloways,Dancefloor,,,,,,,,,,,,,,,,
Placebo,Allergic,,,,,,,,,,,,,,,,
Incubus,Pendulous Threads,,,,,,,,,,,,,,,,
Wisin Y Yandel,Pam Pam,,,,,,,,,,,,,,,,
The Hush Sound,Sweet Tangerine,,,,,,,,,,,,,,,,
Interference,Gold,,,,,,,,,,,,,,,,
Eluvium,Under The Water It Glowed,,,,,,,,,,,,,,,,
Pantera,Throes Of Rejection,,,,,,,,,,,,,,,,
Wolf Parade,Bang Your Drum,,,,,,,,,,,,,,,,
Wolf Parade,Language City,,,,,,,,,,,,,,,,
Poison,Let Me Go To The Show,,,,,,,,,,,,,,,,
Poison,Just What I Needed,,,,,,,,,,,,,,,,
Poison,#1 Bad Boy,,,,,,,,,,,,,,,,
Poison,Something To Believe In,,,,,,,,,,,,,,,,
Poison,What I Like About You,,,,,,,,,,,,,,,,
The Jimi Hendrix Experience,Stone Free,,,,,,,,,,,,,,,,
Beyoncé,Check On It,,,,,,,,,,,,,,,,
Tiamat,To Have And Have Not,,,,,,,,,,,,,,,,
Sloan,Ana Lucia,,,,,,,,,,,,,,,,
Plumb,Cut (Bronleewe & Bose Mix),,,,,,,,,,,,,,,,
Plumb,In My Arms (Bimbo Jones Radio Edit),,,,,,,,,,,,,,,,
Her Space Holiday,Sleepy California,,,,,,,,,,,,,,,,
The Early November,All We Ever Needed,,,,,,,,,,,,,,,,
Ensiferum,Little Dreamer (Väinämöinen Part Ii),,,,,,,,,,,,,,,,
The Duke Spirit,X,,,,,,,,,,,,,,,,
Poison,Blame It On You,,,,,,,,,,,,,,,,
Ugly Casanova,Smoke Like Ribbons,,,,,,,,,,,,,,,,
Isis,Holy Tears,,,,,,,,,,,,,,,,
Isis,Maritime,,,,,,,,,,,,,,,,
Cats On Fire,Born Again Christian,,,,,,,,,,,,,,,,
Iron Maiden,Back In The Village,,,,,,,,,,,,,,,,
Cats On Fire,If You Must Tell Him,,,,,,,,,,,,,,,,
Plain White T'S,Our Time Now,,,,,,,,,,,,,,,,
Arovane,Ten Hours,,,,,,,,,,,,,,,,
Planet Asia Ft. Ghostface,Coast 2 Coast,,,,,,,,,,,,,,,,
The Jam,Pretty Green,,,,,,,,,,,,,,,,
The Jam,It'S Too Bad,,,,,,,,,,,,,,,,
Woven Hand,Down In Yon Forest,0.8,0.6,0.0,0.6,0.6,0.4,0.8,0.0,0.0,0.0,0.6,0.0,0.4,0.4,0.6,0.0
The Jacksons,Blame It On The Boogie,,,,,,,,,,,,,,,,
Woven Hand,Elktooth,,,,,,,,,,,,,,,,
Ugly Casanova,Beesting,,,,,,,,,,,,,,,,
Elliott Smith,How To Take A Fall,,,,,,,,,,,,,,,,
Heaven 17,Crushed By The Wheels Of Industry,,,,,,,,,,,,,,,,
James Morrison,Please Don'T Stop The Rain,,,,,,,,,,,,,,,,
Alanis Morissette,Excuses,,,,,,,,,,,,,,,,
Casiotone For The Painfully Alone,Holly Hobby (Version),,,,,,,,,,,,,,,,
Slowdive,Morningrise,,,,,,,,,,,,,,,,
Small Faces,Afterglow (Of Your Love),,,,,,,,,,,,,,,,
Orchestral Manoeuvres In The Dark,She'S Leaving,,,,,,,,,,,,,,,,
Alanis Morissette,So Unsexy,,,,,,,,,,,,,,,,
Cliff Martinez,Can I Sit Next To You,,,,,,,,,,,,,,,,
Clint Mansell,Dr. Pill,,,,,,,,,,,,,,,,
Poisonblack,Pain Becomes Me,,,,,,,,,,,,,,,,
Arcturus,Hibernation Sickness Complete,,,,,,,,,,,,,,,,
Clinic,Mr. Moonlight,,,,,,,,,,,,,,,,
Arcturus,Ad Astra,,,,,,,,,,,,,,,,
Arcturus,Star-Crossed,,,,,,,,,,,,,,,,
Cat Power,Satisfaction,,,,,,,,,,,,,,,,
Amel Larrieux,All I Got,,,,,,,,,,,,,,,,
Sloan,Will I Belong?,,,,,,,,,,,,,,,,
Dead Meadow,Such Hawks Such Hounds,,,,,,,,,,,,,,,,
U2,Wild Honey,,,,,,,,,,,,,,,,
Dead Poetic,New Medicines,,,,,,,,,,,,,,,,
The Johnston Brothers,Hernando'S Hideaway,,,,,,,,,,,,,,,,
Jacek Kaczmarski,Postmodernizm,,,,,,,,,,,,,,,,
Wu-Tang Clan,Rushing Elephants,,,,,,,,,,,,,,,,
Sloan,Blackout,,,,,,,,,,,,,,,,
Ub40,Can'T Help Falling In Love,,,,,,,,,,,,,,,,
Between The Trees,Darlin',,,,,,,,,,,,,,,,
Ozzy Osbourne,I Don'T Wanna Stop,,,,,,,,,,,,,,,,
X,Nausea,,,,,,,,,,,,,,,,
Beulah,Emma Blowgun'S Last Stand,,,,,,,,,,,,,,,,
The Jimi Hendrix Experience,Red House,,,,,,,,,,,,,,,,
The Jimi Hendrix Experience,Ain'T No Telling,,,,,,,,,,,,,,,,
Elio E Le Storie Tese,Heavy Samba,,,,,,,,,,,,,,,,
Smash Mouth,I'M A Believer,,,,,,,,,,,,,,,,
U2,Seconds,,,,,,,,,,,,,,,,
Opeth,Coil,,,,,,,,,,,,,,,,
X-Ray Spex,Let'S Submerge,,,,,,,,,,,,,,,,
Opeth,Karma,,,,,,,,,,,,,,,,
Pretty Girls Make Graves,Pyrite Pedestal,,,,,,,,,,,,,,,,
Jarade De Palo,Bonito,,,,,,,,,,,,,,,,
X-Ray Spex,I Live Off You,,,,,,,,,,,,,,,,
One Of Us,Faith And Fanatics,,,,,,,,,,,,,,,,
Jamiroquai,Stop Don'T Panic,,,,,,,,,,,,,,,,
Jane'S Addiction,Classic Girl,,,,,,,,,,,,,,,,
Jan Jelinek,Universal Band Silhouette,,,,,,,,,,,,,,,,
Hawthorne Heights,Silver Bullet,1.0,0.8,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Jamiroquai,Supersonic,,,,,,,,,,,,,,,,
The Kills,No Wow (Mstrkrft Remix),,,,,,,,,,,,,,,,
The 69 Eyes,Motor City Resurrection,,,,,,,,,,,,,,,,
Belle And Sebastian,Put The Book Back On The Shelf,,,,,,,,,,,,,,,,
The Doors,Tell All The People,,,,,,,,,,,,,,,,
Oren Lavie,Her Morning Elegance,,,,,,,,,,,,,,,,
Hawkwind,Aerospace Age Inferno,,,,,,,,,,,,,,,,
Hawthorne Heights,Dead In The Water,,,,,,,,,,,,,,,,
Powerman 5000,Bombshell,,,,,,,,,,,,,,,,
Alanis Morissette,This Grudge,,,,,,,,,,,,,,,,
Alanis Morissette,Torch,,,,,,,,,,,,,,,,
Jaffa,Sneakin',,,,,,,,,,,,,,,,
