artist_name,track_name,Drum Set,Drum Aggressiveness,Synthetic Drums,Percussion,Electric Guitar,Electric Guitar Distortion,Acoustic Guitar,String Ensemble,Horn Ensemble,Piano,Organ,Rhodes,Synthesizer,Synth Timbre,Bass Guitar,Reed Instrument
Sting,Fragile,,,,,,,,,,,,,,,,
Calexico,Cruel,,,,,,,,,,,,,,,,
Muse,Crying Shame,,,,,,,,,,,,,,,,
The Magnetic Fields,Let'S Pretend We'Re Bunny Rabbits,,,,,,,,,,,,,,,,
Wheatus,Teenage Dirtbag,,,,,,,,,,,,,,,,
Morcheeba,Part Of The Process,,,,,,,,,,,,,,,,
...And You Will Know Us By The Trail Of Dead,Baudelaire,,,,,,,,,,,,,,,,
U2,In God'S Country,,,,,,,,,,,,,,,,
Jimmy Eat World,Let It Happen,,,,,,,,,,,,,,,,
Morcheeba,Lighten Up,,,,,,,,,,,,,,,,
The Rapture,Pieces Of The People We Love,,,,,,,,,,,,,,,,
Limp Bizkit,Rollin' (Air Raid Vehicle),,,,,,,,,,,,,,,,
The Beatles,Ask Me Why,,,,,,,,,,,,,,,,
The Avalanches,A Different Feeling,,,,,,,,,,,,,,,,
Cake,Comfort Eagle,,,,,,,,,,,,,,,,
U2,Moment Of Surrender,,,,,,,,,,,,,,,,
Minus The Bear,Knights,,,,,,,,,,,,,,,,
Hard-Fi,Unnecessary Trouble,0.8,0.6,0.6,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.8,0.0
The Gathering,Black Light District,,,,,,,,,,,,,,,,
Dashboard Confessional,As Lovers Go,,,,,,,,,,,,,,,,
The New Pornographers,Loose Translation,,,,,,,,,,,,,,,,
Bonobo,The Plug,,,,,,,,,,,,,,,,
Anna Ternheim,To Be Gone,,,,,,,,,,,,,,,,
Pearl Jam,Light Years,,,,,,,,,,,,,,,,
The Brian Jonestown Massacre,Open Heart Surgery,,,,,,,,,,,,,,,,
Evanescence,Breathe No More,,,,,,,,,,,,,,,,
Primal Scream,Come Together,,,,,,,,,,,,,,,,
The Kills,Rodeo Town,,,,,,,,,,,,,,,,
...And You Will Know Us By The Trail Of Dead,Heart In The Hand Of The Matter,,,,,,,,,,,,,,,,
Death Cab For Cutie,This Charming Man,,,,,,,,,,,,,,,,
Ac/Dc,Big Jack,,,,,,,,,,,,,,,,
Gorillaz,Slow Country,,,,,,,,,,,,,,,,
Happy Mondays,Kinky Afro,,,,,,,,,,,,,,,,
Foo Fighters,Cold Day In The Sun,,,,,,,,,,,,,,,,
Os Mutantes,A Minha Menina,,,,,,,,,,,,,,,,
Three Days Grace,Time Of Dying,,,,,,,,,,,,,,,,
Deerhunter,Cover Me (Slowly),,,,,,,,,,,,,,,,
Sepultura,Ratamahatta,,,,,,,,,,,,,,,,
Sara Bareilles,One Sweet Love,,,,,,,,,,,,,,,,
Taking Back Sunday,Timberwolves At New Jersey,,,,,,,,,,,,,,,,
Bright Eyes,When The Curious Girl Realizes She Is Under Glass,,,,,,,,,,,,,,,,
Underworld,Two Months Off,,,,,,,,,,,,,,,,
Cornershop,Brimful Of Asha,,,,,,,,,,,,,,,,
Pj Harvey,Horses In My Dreams,,,,,,,,,,,,,,,,
Pj Harvey,Long Snake Moan,,,,,,,,,,,,,,,,
Marilyn Manson,Putting Holes In Happiness,,,,,,,,,,,,,,,,
Groove Armada,Easy,,,,,,,,,,,,,,,,
Aqualung,Left Behind,,,,,,,,,,,,,,,,
The Beach Boys,Here Today,,,,,,,,,,,,,,,,
Nine Inch Nails,The Big Come Down,,,,,,,,,,,,,,,,
My Chemical Romance,Interlude,,,,,,,,,,,,,,,,
Juanes,A Dios Le Pido,,,,,,,,,,,,,,,,
Babyshambles,Crumb Begging Baghead,,,,,,,,,,,,,,,,
Michael Jackson,Liberian Girl,,,,,,,,,,,,,,,,
Beach House,D.A.R.L.I.N.G.,,,,,,,,,,,,,,,,
Beck,Little One,,,,,,,,,,,,,,,,
She & Him,Sentimental Heart,,,,,,,,,,,,,,,,
Stars,Personal,,,,,,,,,,,,,,,,
Joss Stone,Fell In Love With A Boy,,,,,,,,,,,,,,,,
Travis,Something Anything,,,,,,,,,,,,,,,,
The Clash,Hate & War,,,,,,,,,,,,,,,,
Fischerspooner,Sweetness,,,,,,,,,,,,,,,,
Joy Division,Autosuggestion,,,,,,,,,,,,,,,,
The Clash,Police & Thieves,,,,,,,,,,,,,,,,
Counting Crows,Anna Begins,,,,,,,,,,,,,,,,
Bee Gees,How Deep Is Your Love,,,,,,,,,,,,,,,,
Kyuss,Molten Universe,,,,,,,,,,,,,,,,
The Moldy Peaches,Lucky Number Nine,,,,,,,,,,,,,,,,
Something Corporate,Forget December,,,,,,,,,,,,,,,,
Mogwai,Terrific Speech,,,,,,,,,,,,,,,,
Pearl Jam,Breakerfall,,,,,,,,,,,,,,,,
Blind Guardian,Into The Storm,,,,,,,,,,,,,,,,
Bob Dylan,Thunder On The Mountain,,,,,,,,,,,,,,,,
Tactical Sekt,Soulless,,,,,,,,,,,,,,,,
Pj Harvey,Catherine,,,,,,,,,,,,,,,,
Gza/Genius,Liquid Swords,,,,,,,,,,,,,,,,
Pulp,Party Hard,,,,,,,,,,,,,,,,
Take That,Patience,,,,,,,,,,,,,,,,
Flying Lotus,Comet Course,0.6,0.6,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0
Misfits,Some Kinda Hate,,,,,,,,,,,,,,,,
Tactical Sekt,Devil'S Work (Accuser Remix By Solitary Experiments),,,,,,,,,,,,,,,,
Gossip,Jealous Girls,,,,,,,,,,,,,,,,
Robots In Disguise,Girl,,,,,,,,,,,,,,,,
Phoenix,Sometimes In The Fall,,,,,,,,,,,,,,,,
The Breeders,Saints,,,,,,,,,,,,,,,,
Cocorosie,Black Poppies,,,,,,,,,,,,,,,,
Led Zeppelin,In The Light,,,,,,,,,,,,,,,,
Marilyn Manson & The Spooky Kids,Wrapped In Plastic,,,,,,,,,,,,,,,,
Abingdon Boys School,Innocent Sorrow,,,,,,,,,,,,,,,,
The Prodigy,Climbatize,,,,,,,,,,,,,,,,
Rufus Wainwright,In A Graveyard,,,,,,,,,,,,,,,,
Katie Melua,On The Road Again,,,,,,,,,,,,,,,,
Aqualung,If I Fall,,,,,,,,,,,,,,,,
Anna Ternheim,Shoreline,,,,,,,,,,,,,,,,
Linkin Park,Forgotten,,,,,,,,,,,,,,,,
Fall Out Boy,Saturday,1.0,0.8,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Guns N' Roses,There Was A Time,,,,,,,,,,,,,,,,
Bonobo,On Your Marks,,,,,,,,,,,,,,,,
Slowdive,Altogether,0.6,0.2,0.0,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.0
The Black Angels,Better Off Alone,,,,,,,,,,,,,,,,
Rilo Kiley,It Just Is,,,,,,,,,,,,,,,,
Rilo Kiley,Smoke Detector,,,,,,,,,,,,,,,,
P!Nk,U And Ur Hand,,,,,,,,,,,,,,,,
White Rose Movement,Girls In The Back,,,,,,,,,,,,,,,,
Gustavo Santaolalla,Can Things Be Better?,,,,,,,,,,,,,,,,
Múm,Nightly Cares,,,,,,,,,,,,,,,,
Razorlight,Leave Me Alone,,,,,,,,,,,,,,,,
Múm,Stir,,,,,,,,,,,,,,,,
Tom Waits,I Hope That I Don'T Fall In Love With You,,,,,,,,,,,,,,,,
Of Montreal,We Were Born The Mutants Again With Leafling,,,,,,,,,,,,,,,,
Múm,Sunday Night Just Keeps On Rolling,,,,,,,,,,,,,,,,
The View,Superstar Tradesman,,,,,,,,,,,,,,,,
Aereogramme,A Life Worth Living,,,,,,,,,,,,,,,,
Cocorosie,Sunshine,,,,,,,,,,,,,,,,
Death Cab For Cutie,Debate Exposes Doubt,,,,,,,,,,,,,,,,
Kamelot,When The Lights Are Down,,,,,,,,,,,,,,,,
Cartel,Save Us,0.8,0.6,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Gojira,Flying Whales,,,,,,,,,,,,,,,,
Aesop Rock,Labor,,,,,,,,,,,,,,,,
Foo Fighters,See You,,,,,,,,,,,,,,,,
Sia,Lentil,,,,,,,,,,,,,,,,
Enya,Orinoco Flow,,,,,,,,,,,,,,,,
Blonde Redhead,Pink Love,,,,,,,,,,,,,,,,
Gojira,To Sirius,,,,,,,,,,,,,,,,
Weezer,Undone (The Sweater Song),,,,,,,,,,,,,,,,
Ladytron,The Reason Why,,,,,,,,,,,,,,,,
Jem,Missing You,,,,,,,,,,,,,,,,
Bang Gang,Follow,,,,,,,,,,,,,,,,
65Daysofstatic,The Fall Of Math,,,,,,,,,,,,,,,,
Ellen Allien & Apparat,Edison,,,,,,,,,,,,,,,,
Rainbow,Man On The Silver Mountain,,,,,,,,,,,,,,,,
The Dears,Lost In The Plot,,,,,,,,,,,,,,,,
The Chemical Brothers,One Too Many Mornings,,,,,,,,,,,,,,,,
The Offspring,All I Want,,,,,,,,,,,,,,,,
Rage Against The Machine,War Within A Breath,,,,,,,,,,,,,,,,
Avenged Sevenfold,Beast And The Harlot,,,,,,,,,,,,,,,,
Korn,Blind,,,,,,,,,,,,,,,,
Amorphis,A Servant,,,,,,,,,,,,,,,,
Robbie Williams,Kids,,,,,,,,,,,,,,,,
Shakira,Obtener Un Sí,,,,,,,,,,,,,,,,
Nellie Mckay,David,,,,,,,,,,,,,,,,
30 Seconds To Mars,The Mission,,,,,,,,,,,,,,,,
Four Tet,Hands,,,,,,,,,,,,,,,,
Abba,Lay All Your Love On Me,,,,,,,,,,,,,,,,
The Smiths,Meat Is Murder,,,,,,,,,,,,,,,,
Against Me!,White People For Peace,,,,,,,,,,,,,,,,
Cocorosie,Milk,,,,,,,,,,,,,,,,
Sia,Where I Belong,,,,,,,,,,,,,,,,
Nas,The World Is Yours,,,,,,,,,,,,,,,,
Depeche Mode,Dreaming Of Me,,,,,,,,,,,,,,,,
Squarepusher,My Red Hot Car,,,,,,,,,,,,,,,,
Metallica,The Struggle Within,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Black Flag,What I See,,,,,,,,,,,,,,,,
Chevelle,Closure,,,,,,,,,,,,,,,,
My Morning Jacket,Anytime,,,,,,,,,,,,,,,,
The Feeling,Anyone,,,,,,,,,,,,,,,,
Yazoo,Don'T Go,,,,,,,,,,,,,,,,
Michael Andrews,Mad World,,,,,,,,,,,,,,,,
Tenacious D,Destiny,,,,,,,,,,,,,,,,
Dream Theater,As I Am,,,,,,,,,,,,,,,,
Elliott Smith,No Name #1,,,,,,,,,,,,,,,,
Bat For Lashes,Glass,,,,,,,,,,,,,,,,
The Used,Pretty Handsome Awkward,,,,,,,,,,,,,,,,
The Smiths,Accept Yourself,,,,,,,,,,,,,,,,
The Notwist,Pilot,,,,,,,,,,,,,,,,
Emilie Autumn,Liar,,,,,,,,,,,,,,,,
Charlotte Gainsbourg,Everything I Cannot See,,,,,,,,,,,,,,,,
Sun Kil Moon,Gentle Moon,,,,,,,,,,,,,,,,
The Doors,Cars Hiss By My Window,,,,,,,,,,,,,,,,
Story Of The Year,Anthem Of Our Dying Day,,,,,,,,,,,,,,,,
De La Soul,The Magic Number,,,,,,,,,,,,,,,,
Massive Attack,Daydreaming,,,,,,,,,,,,,,,,
Daft Punk,Indo Silver Club,,,,,,,,,,,,,,,,
The Black Keys,Have Love Will Travel,,,,,,,,,,,,,,,,
Roxy Music,Street Life,,,,,,,,,,,,,,,,
Okkervil River,A King And A Queen,,,,,,,,,,,,,,,,
Devo,Gut Feeling,,,,,,,,,,,,,,,,
Devo,Girl U Want,,,,,,,,,,,,,,,,
The Duke Spirit,Stubborn Stitches,,,,,,,,,,,,,,,,
Sentenced,Consider Us Dead,,,,,,,,,,,,,,,,
Mogwai,Black Spider 2,,,,,,,,,,,,,,,,
Girl Talk,Warm It Up,,,,,,,,,,,,,,,,
Regina Spektor,Après Moi,,,,,,,,,,,,,,,,
Nightwish,Dead To The World,,,,,,,,,,,,,,,,
Broken Social Scene,Cranley'S Gonna Make It,,,,,,,,,,,,,,,,
Sonic Youth,Unmade Bed,,,,,,,,,,,,,,,,
Nightwish,Come Cover Me,,,,,,,,,,,,,,,,
Children Of Bodom,Bed Of Razors,,,,,,,,,,,,,,,,
Dido,Mary'S In India,,,,,,,,,,,,,,,,
Metallica,Metal Militia,,,,,,,,,,,,,,,,
Tokyo Police Club,Centennial,,,,,,,,,,,,,,,,
Nightwish,Planet Hell,,,,,,,,,,,,,,,,
Foo Fighters,Wind Up,,,,,,,,,,,,,,,,
Sufjan Stevens,He Woke Me Up Again,,,,,,,,,,,,,,,,
The B-52'S,Planet Claire,,,,,,,,,,,,,,,,
Jack Johnson,Rodeo Clowns,,,,,,,,,,,,,,,,
The Teenagers,Homecoming (Gentlemen Drivers Rave Mix),,,,,,,,,,,,,,,,
Foo Fighters,I'Ll Stick Around,,,,,,,,,,,,,,,,
Sentenced,End Of The Road,,,,,,,,,,,,,,,,
Children Of Bodom,Bastards Of Bodom,,,,,,,,,,,,,,,,
The Used,I Caught Fire (In Your Eyes),,,,,,,,,,,,,,,,
Cake,Love You Madly,,,,,,,,,,,,,,,,
Sarah Mclachlan,Building A Mystery,,,,,,,,,,,,,,,,
Deftones,Simple Man,,,,,,,,,,,,,,,,
Incubus,Mexico,,,,,,,,,,,,,,,,
Within Temptation,Aquarius,,,,,,,,,,,,,,,,
Red Hot Chili Peppers,Midnight,,,,,,,,,,,,,,,,
Jack Johnson,Sexy Plexi,,,,,,,,,,,,,,,,
Blur,London Loves,,,,,,,,,,,,,,,,
Snap,Rhythm Is A Dancer,,,,,,,,,,,,,,,,
We Are Scientists,Lethal Enforcer,,,,,,,,,,,,,,,,
Avril Lavigne,He Wasn'T,,,,,,,,,,,,,,,,
Paradise Lost,Requiem,,,,,,,,,,,,,,,,
Jimmy Eat World,Electable (Give It Up),,,,,,,,,,,,,,,,
The Last Shadow Puppets,I Don'T Like You Anymore,,,,,,,,,,,,,,,,
Ac/Dc,Shot Down In Flames,,,,,,,,,,,,,,,,
Guano Apes,Pretty In Scarlet,,,,,,,,,,,,,,,,
O-Zone,Dragostea Din Tei,,,,,,,,,,,,,,,,
Engineers,New Horizons,,,,,,,,,,,,,,,,
Madvillain,The Illest Villains,,,,,,,,,,,,,,,,
In Flames,Food For The Gods,,,,,,,,,,,,,,,,
Shitdisco,I Know Kung Fu,,,,,,,,,,,,,,,,
Ash,Burn Baby Burn,,,,,,,,,,,,,,,,
Emilíana Torrini,Heartstopper,,,,,,,,,,,,,,,,
Tori Amos,Barons Of Suburbia,,,,,,,,,,,,,,,,
The Decemberists,Apology Song,,,,,,,,,,,,,,,,
Lostprophets,Last Summer,,,,,,,,,,,,,,,,
Metronomy,Radio Ladio,,,,,,,,,,,,,,,,
Silversun Pickups,Booksmart Devil,,,,,,,,,,,,,,,,
Art Brut,Stand Down,,,,,,,,,,,,,,,,
The 69 Eyes,Sleeping With Lions,,,,,,,,,,,,,,,,
The Vines,Outtathaway!,,,,,,,,,,,,,,,,
Boards Of Canada,Iced Cooly,,,,,,,,,,,,,,,,
Dream Theater,Strange Déjà Vu,,,,,,,,,,,,,,,,
Iron Maiden,Dance Of Death,,,,,,,,,,,,,,,,
Metallica,To Live Is To Die,,,,,,,,,,,,,,,,
Before The Dawn,Deadsong,,,,,,,,,,,,,,,,
John Mayer,Bold As Love,,,,,,,,,,,,,,,,
Grandaddy,Stray Dog And The Chocolate Shake,,,,,,,,,,,,,,,,
The Radio Dept.,Too Soon,,,,,,,,,,,,,,,,
Robbie & William,Millennium,,,,,,,,,,,,,,,,
Metric,Sick Muse,,,,,,,,,,,,,,,,
Underoath,The Impact Of Reason,,,,,,,,,,,,,,,,
Cocorosie,The Sea Is Calm,,,,,,,,,,,,,,,,
Robbie Williams,She'S The One,,,,,,,,,,,,,,,,
Dave Matthews,Some Devil,,,,,,,,,,,,,,,,
Spoon,Lines In The Suit,,,,,,,,,,,,,,,,
The Beatles,Rock And Roll Music,,,,,,,,,,,,,,,,
Agalloch,A Desolation Song,,,,,,,,,,,,,,,,
The Chemical Brothers,Come Inside,,,,,,,,,,,,,,,,
Van Halen,Can'T Stop Lovin' You,,,,,,,,,,,,,,,,
Against Me!,Miami,,,,,,,,,,,,,,,,
Final Fantasy,This Is The Dream Of Win & Regine,,,,,,,,,,,,,,,,
Oasis,Whatever,,,,,,,,,,,,,,,,
Bob Sinclar,Love Generation,,,,,,,,,,,,,,,,
Garbage,Medication,,,,,,,,,,,,,,,,
Björk,Where Is The Line,,,,,,,,,,,,,,,,
The Radio Dept.,Bus,,,,,,,,,,,,,,,,
Margot & The Nuclear So And So'S,Skeleton Key,,,,,,,,,,,,,,,,
Soilwork,Your Beloved Scapegoat,,,,,,,,,,,,,,,,
The Unicorns,Tuff Luff,,,,,,,,,,,,,,,,
Azure Ray,If You Fall,,,,,,,,,,,,,,,,
Erlend Øye,Sudden Rush,,,,,,,,,,,,,,,,
Brand New,Jude Law And A Semester Abroad,,,,,,,,,,,,,,,,
Rage Against The Machine,Tire Me,,,,,,,,,,,,,,,,
Mazzy Star,Flowers In December,,,,,,,,,,,,,,,,
Him,Close To The Flame,,,,,,,,,,,,,,,,
The Beatles,Not A Second Time,,,,,,,,,,,,,,,,
Rjd2,The Horror,,,,,,,,,,,,,,,,
Rjd2,Since We Last Spoke,,,,,,,,,,,,,,,,
Rob Thomas,When The Heartache Ends,,,,,,,,,,,,,,,,
Bebel Gilberto,August Day Song,,,,,,,,,,,,,,,,
65Daysofstatic,Mean Low Water,,,,,,,,,,,,,,,,
The Pogues,Dirty Old Town,,,,,,,,,,,,,,,,
Yann Tiersen,First Rendez-Vous,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac/Dc,Ride On,,,,,,,,,,,,,,,,
Explosions In The Sky,A Poor Man'S Memory,,,,,,,,,,,,,,,,
Jenny Lewis With The Watson Twins,The Big Guns,,,,,,,,,,,,,,,,
Led Zeppelin,In The Evening,,,,,,,,,,,,,,,,
Guns N' Roses,Double Talkin' Jive,,,,,,,,,,,,,,,,
Enya,Anywhere Is,,,,,,,,,,,,,,,,
65Daysofstatic,65 Doesn'T Understand You,,,,,,,,,,,,,,,,
Judas Priest,Hell Bent For Leather,,,,,,,,,,,,,,,,
The Animals,The House Of The Rising Sun,,,,,,,,,,,,,,,,
Inxs,Suicide Blonde,,,,,,,,,,,,,,,,
Hocico,About A Dead,,,,,,,,,,,,,,,,
Sia,The Girl You Lost To Cocaine,,,,,,,,,,,,,,,,
Kamelot,The Haunting (Somewhere In Time),,,,,,,,,,,,,,,,
Eels,Saturday Morning,,,,,,,,,,,,,,,,
Gojira,The Heaviest Matter Of The Universe,,,,,,,,,,,,,,,,
Darkthrone,Ravishing Grimness,,,,,,,,,,,,,,,,
John Mayer,Vultures,,,,,,,,,,,,,,,,
The Mountain Goats,This Year,,,,,,,,,,,,,,,,
Orchestral Manoeuvres In The Dark,Garden City,,,,,,,,,,,,,,,,
Matchbox Twenty,Real World,,,,,,,,,,,,,,,,
The Long Blondes,Heaven Help The New Girl,,,,,,,,,,,,,,,,
David Bowie,Always Crashing In The Same Car,,,,,,,,,,,,,,,,
Backyard Babies,Payback,,,,,,,,,,,,,,,,
Andrew Bird,[Untitled],,,,,,,,,,,,,,,,
Elliott Smith,Bye,,,,,,,,,,,,,,,,
Bel Canto,Idly I De-Ice,,,,,,,,,,,,,,,,
Brand New,Luca,,,,,,,,,,,,,,,,
Múm,They Made Frogs Smoke 'Til They Exploded,,,,,,,,,,,,,,,,
Amorphis,Morning Star,,,,,,,,,,,,,,,,
Coheed And Cambria,Crossing The Frame,,,,,,,,,,,,,,,,
Bel Canto,Feels Like I'M Already Flying,,,,,,,,,,,,,,,,
Faith No More,We Care A Lot,,,,,,,,,,,,,,,,
1200 Micrograms,Rock Into The Future,,,,,,,,,,,,,,,,
My Chemical Romance,Hang 'Em High,,,,,,,,,,,,,,,,
Machinae Supremacy,Edge And Pearl,,,,,,,,,,,,,,,,
Rufus Wainwright,Movies Of Myself,,,,,,,,,,,,,,,,
Guns N' Roses,Hair Of The Dog,,,,,,,,,,,,,,,,
Flying Lotus,Camel,,,,,,,,,,,,,,,,
Madonna,Push,,,,,,,,,,,,,,,,
Travis,The Fear,,,,,,,,,,,,,,,,
Killswitch Engage,Breathe Life,,,,,,,,,,,,,,,,
Gorillaz,Man Research (Clapper),,,,,,,,,,,,,,,,
The Presets,If I Know You,,,,,,,,,,,,,,,,
Auf Der Maur,I'Ll Be Anything You Want,,,,,,,,,,,,,,,,
Opeth,Godhead'S Lament,,,,,,,,,,,,,,,,
Soilwork,Fate In Motion,,,,,,,,,,,,,,,,
Pixies,The Happening,1.0,0.8,0.0,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Mötley Crüe,Too Young To Fall In Love,,,,,,,,,,,,,,,,
Pavement,Summer Babe (Winter Version),,,,,,,,,,,,,,,,
Children Of Bodom,Hate Crew Deathroll,,,,,,,,,,,,,,,,
Dungen,Panda,,,,,,,,,,,,,,,,
Zero 7,Spinning,,,,,,,,,,,,,,,,
Disturbed,Shout 2000,,,,,,,,,,,,,,,,
Counting Crows,Sullivan Street,,,,,,,,,,,,,,,,
65Daysofstatic,Welcome To The Times,,,,,,,,,,,,,,,,
Ride,Dreams Burn Down,,,,,,,,,,,,,,,,
Combichrist,Sent To Destroy,,,,,,,,,,,,,,,,
Bright Eyes,If Winter Ends,,,,,,,,,,,,,,,,
Afx,Pwsteal.Ldpinch.D,,,,,,,,,,,,,,,,
Blur,Blue Jeans,,,,,,,,,,,,,,,,
Beach House,Tokyo Witch,,,,,,,,,,,,,,,,
Led Zeppelin,In My Time Of Dying,,,,,,,,,,,,,,,,
Marilyn Manson,Angel With The Scabbed Wings,,,,,,,,,,,,,,,,
Pantera,Planet Caravan,,,,,,,,,,,,,,,,
Kanye West,All Falls Down (Feat. Syleena Johnson),0.6,0.4,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.6,0.6,0.4,0.8,0.0
Pantera,Floods,,,,,,,,,,,,,,,,
Athlete,Twenty Four Hours,,,,,,,,,,,,,,,,
Scar Symmetry,Chaosweaver,,,,,,,,,,,,,,,,
Oasis,Cigarettes And Alcohol,,,,,,,,,,,,,,,,
Death From Above 1979,Black History Month (Alan Braxe And Fred Falke Remix),,,,,,,,,,,,,,,,
The Damned,New Rose,,,,,,,,,,,,,,,,
Belle And Sebastian,Mornington Crescent,,,,,,,,,,,,,,,,
Serj Tankian,Praise The Lord And Pass The Ammunition,,,,,,,,,,,,,,,,
Serj Tankian,Money,,,,,,,,,,,,,,,,
The Cooper Temple Clause,Talking To A Brick Wall,,,,,,,,,,,,,,,,
A.C. Newman,The Town Halo,,,,,,,,,,,,,,,,
Slowdive,Melon Yellow,,,,,,,,,,,,,,,,
The Cooper Temple Clause,Promises Promises,,,,,,,,,,,,,,,,
Bright Eyes,The Center Of The World,0.6,0.4,0.0,0.6,0.4,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
Ladytron,Predict The Day,,,,,,,,,,,,,,,,
The Academy Is...,Classifieds,,,,,,,,,,,,,,,,
Archie Bronson Outfit,Dart For My Sweetheart,,,,,,,,,,,,,,,,
The Smashing Pumpkins,Sweet Sweet,,,,,,,,,,,,,,,,
Battlelore,Sons Of Riddermark,,,,,,,,,,,,,,,,
Saosin,Seven Years,,,,,,,,,,,,,,,,
Paris Hilton,Nothing In This World,,,,,,,,,,,,,,,,
Amon Tobin,Big Furry Head,,,,,,,,,,,,,,,,
The Dodos,Walking,,,,,,,,,,,,,,,,
Mirah,100 Knives,,,,,,,,,,,,,,,,
Lisa Loeb,Stay,,,,,,,,,,,,,,,,
Oasis,Half The World Away,,,,,,,,,,,,,,,,
Don Mclean,American Pie,,,,,,,,,,,,,,,,
Cansei De Ser Sexy,Bezzi,,,,,,,,,,,,,,,,
The Prodigy,Piranha,,,,,,,,,,,,,,,,
Radiohead,I Want None Of This,,,,,,,,,,,,,,,,
Babyshambles,Baddie'S Boogie,,,,,,,,,,,,,,,,
Aqualung,Another Little Hole,,,,,,,,,,,,,,,,
Ween,Friends,,,,,,,,,,,,,,,,
The Cure,Grinding Halt,0.8,0.6,0.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
Iggy Pop,Some Weird Sin,,,,,,,,,,,,,,,,
Johnny Cash,Big River,,,,,,,,,,,,,,,,
Mogwai,Batcat,,,,,,,,,,,,,,,,
Thievery Corporation,Warning Shots (Feat. Sleepy Wonder & Gunjan),0.2,0.2,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0.0
Danny Elfman,What'S This?,,,,,,,,,,,,,,,,
The Stills,Gender Bombs,,,,,,,,,,,,,,,,
Aphex Twin,Schottkey 7Th Path,,,,,,,,,,,,,,,,
Cat Stevens,The Wind,,,,,,,,,,,,,,,,
Aphex Twin,Ptolemy,,,,,,,,,,,,,,,,
Sonic Youth,Kissability,,,,,,,,,,,,,,,,
Sneaker Pimps,Sick,,,,,,,,,,,,,,,,
The Knife,Lasagna,,,,,,,,,,,,,,,,
Boards Of Canada,Olson,,,,,,,,,,,,,,,,
Ozzy Osbourne,I Just Want You,,,,,,,,,,,,,,,,
Ozric Tentacles,White Rhino Tea,,,,,,,,,,,,,,,,
Agonoize,The Holy Flame,,,,,,,,,,,,,,,,
Okkervil River,Plus Ones,,,,,,,,,,,,,,,,
Fall Out Boy,Xo,,,,,,,,,,,,,,,,
P!Nk,U + Ur Hand,,,,,,,,,,,,,,,,
Morcheeba,Antidote,,,,,,,,,,,,,,,,
The Cranberries,Analyse,,,,,,,,,,,,,,,,
Eagles,Desperado,,,,,,,,,,,,,,,,
Billy Joel,We Didn'T Start The Fire,,,,,,,,,,,,,,,,
Howling Bells,Setting Sun,,,,,,,,,,,,,,,,
Minus The Bear,The Fix,,,,,,,,,,,,,,,,
Devendra Banhart,Little Yellow Spider,,,,,,,,,,,,,,,,
Stereophonics,It Means Nothing,,,,,,,,,,,,,,,,
Sleater-Kinney,Steep Air,,,,,,,,,,,,,,,,
Stereophonics,The Bartender And The Thief,,,,,,,,,,,,,,,,
The Format,Snails,,,,,,,,,,,,,,,,
Manu Chao,Welcome To Tijuana,,,,,,,,,,,,,,,,
Daft Punk,Aerodynamic (Daft Punk Remix),,,,,,,,,,,,,,,,
Hard-Fi,Move On Now,,,,,,,,,,,,,,,,
Daft Punk,Da Funk / Daftendirekt,,,,,,,,,,,,,,,,
Ladytron,Another Breakfast With You,,,,,,,,,,,,,,,,
The Dandy Warhols,Shakin',,,,,,,,,,,,,,,,
Amon Tobin,Easy Muffin,,,,,,,,,,,,,,,,
Snow Patrol,The Golden Floor,,,,,,,,,,,,,,,,
Sigur Rós,Salka,,,,,,,,,,,,,,,,
U2,In A Little While,,,,,,,,,,,,,,,,
Electric Light Orchestra Part Ii,Don'T Bring Me Down,,,,,,,,,,,,,,,,
Tenacious D,Karate,,,,,,,,,,,,,,,,
Patrick Wolf,Peter Pan,,,,,,,,,,,,,,,,
Vast,Desert Garden,,,,,,,,,,,,,,,,
Sunset Rubdown,Stallion,,,,,,,,,,,,,,,,
Nirvana,Tourette'S,,,,,,,,,,,,,,,,
Superego,Bother,,,,,,,,,,,,,,,,
Dido,Don'T Leave Home,,,,,,,,,,,,,,,,
